Sweep Start (s), 11.12736, 11.2912, 11.45504, 11.61888, 11.78272, 11.94656, 12.1104, 12.27424, 12.43808, 12.60192, 12.76576, 12.9296, 13.09344, 13.25728, 13.42112, 13.58496, 13.7488, 13.91264, 14.07648, 14.24032, 14.40416, 14.568, 14.73184, 14.89568, 15.05952, 15.22336, 15.3872, 15.55104, 15.71488, 15.87872, 16.04256, 16.2064, 16.37024, 16.53408, 16.69792, 16.86176, 17.0256, 17.18944, 17.35328, 17.51712, 17.68096, 17.8448, 18.00864, 18.17248, 18.33632, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, Sweep #38, Sweep #39, Sweep #40, Sweep #41, Sweep #42, Sweep #43, Sweep #44, Sweep #45, 
0.06288, -234.227, -237.0041, -234.6543, -230.7785, -243.3213, -231.633, -229.9851, -225.7737, -230.8091, -245.7016, -227.6963, -452.7329, -232.5181, -244.9692, -237.4314, -233.3115, -224.614, -231.6025, -238.1028, -234.3491, -217.3203, -231.3279, -229.6799, -236.6684, -233.4641, -231.3889, -231.5415, -233.4641, -226.6587, -227.3606, -229.0085, -228.3677, -231.0837, -229.6494, -240.1169, -233.0063, -233.1589, -206.5476, -217.3813, -236.5769, -228.0625, -235.6614, -218.2969, -222.7219, -237.4619, 
0.0629, -227.6658, -231.8161, -231.1142, -233.5556, -242.5583, -241.2766, -225.1023, -231.1142, -230.4123, -240.5137, -228.4897, -454.8691, -228.2151, -237.2483, -237.2178, -219.487, -227.7878, -227.3301, -232.7317, -232.0603, -223.3323, -233.0368, -240.1474, -241.6733, -233.8608, -226.5061, -242.0701, -237.0041, -243.2297, -234.2576, -231.2058, -237.8891, -221.8979, -235.8139, -224.2173, -226.2314, -229.5884, -205.4184, -227.6047, -229.863, -231.3889, -232.8843, -226.9028, -239.3845, -236.1496, 
0.06292, -225.6516, -236.6074, -220.1889, -220.8298, -228.1235, -236.5159, -237.9502, -231.4194, -244.4809, -233.4641, -225.9873, -447.1482, -239.4761, -243.9927, -240.0559, -235.9971, -233.7693, -234.3796, -226.6892, -227.3606, -226.1704, -226.2619, -251.9883, -247.7158, -239.293, -233.1284, -231.3584, -235.1731, -241.3987, -238.8047, -245.2439, -251.6221, -229.6494, -239.9338, -229.863, -235.2952, -220.7993, -204.1977, -222.2947, -222.3862, -236.2717, -238.4079, -225.1633, -232.8843, -231.6025, 
0.06294, -234.227, -225.3769, -229.1001, -218.602, -228.917, -228.7644, -228.1235, -229.0085, -252.2934, -234.0744, -229.802, -444.7373, -238.1028, -235.2952, -240.6662, -227.4216, -242.8635, -230.2598, -236.821, -229.4663, -229.2527, -237.7366, -226.8418, -244.1147, -243.0466, -234.4101, -234.8679, -231.8467, -227.4216, -239.2319, -237.0652, -240.9714, -232.457, -237.3093, -225.1023, -243.0466, -230.2598, -223.8816, -224.7056, -229.3442, -232.6401, -240.3, -238.591, -230.2903, -235.5393, 
0.06296, -226.8113, -227.208, -241.0325, -223.6069, -227.0859, -239.0793, -221.5622, -231.4499, -226.0483, -243.3823, -219.0903, -455.1133, -224.7361, -229.1306, -241.3987, -224.0952, -227.3606, -235.9055, -237.8891, -224.1868, -232.1518, -242.4057, -220.1889, -233.3725, -248.2346, -237.3703, -233.0063, -229.2527, -228.7034, -227.147, -229.7715, -235.3867, -227.0859, -241.8564, -227.8183, -232.5181, -228.1846, -203.3738, -225.6516, -234.99, -236.9431, -235.8445, -228.0625, -227.3911, -234.227, 
0.06298, -236.5464, -243.1382, -228.4897, -241.5207, -229.2222, -245.9458, -228.9475, -242.772, -230.7785, -245.3354, -226.384, -449.7422, -228.2761, -232.0603, -254.3686, -238.0417, -212.1018, -223.2712, -227.6047, -227.5742, -231.2668, -236.5159, -217.2287, -235.936, -225.438, -229.4053, -220.0058, -227.6963, -222.4167, -225.8652, -224.1868, -243.3823, -235.0815, -231.9077, -236.2412, -230.7175, -227.3911, -190.2817, -241.4902, -246.0679, -245.8237, -241.3071, -231.1753, -231.0837, -199.7422, 
0.063, -232.5486, -251.2864, -228.093, -236.0886, -233.9524, -236.0886, -230.3818, -251.2558, -246.6477, -239.0488, -234.7153, -453.5874, -230.4123, -231.6941, -252.5986, -236.0581, -228.4592, -234.4712, -224.675, -239.4761, -240.3611, -223.4543, -236.821, -231.8772, -230.5344, -236.821, -226.4451, -244.3589, -236.2412, -234.5322, -226.2009, -232.4265, -242.7414, -236.821, -231.7551, -238.1638, -222.02, -197.6975, -232.8232, -230.0156, -229.3137, -238.6826, -245.8542, -240.5442, -218.3579, 
0.06302, -233.0063, -242.3142, -224.614, -233.5556, -237.1872, -230.8396, -225.3159, -246.0679, -244.9997, -238.7436, -230.687, -458.989, -220.1279, -228.3982, -237.7976, -238.1943, -233.2505, -235.9971, -238.53, -236.3022, -235.112, -236.5464, -236.7295, -234.2576, -242.772, -226.8418, -244.2978, -232.1213, -233.1284, -233.8913, -241.124, -230.1072, -249.0281, -234.5932, -221.8369, -238.7742, -233.6167, -192.2348, -244.0537, -223.0271, -234.5627, -225.1633, -237.645, -236.0581, -242.4973, 
0.06304, -234.5932, -244.9082, -237.0957, -230.8396, -239.7812, -231.9382, -232.9148, -219.8838, -231.4499, -229.1916, -237.3703, -449.5591, -231.7246, -233.7693, -237.4314, -239.2624, -242.5889, -226.8723, -242.009, -241.0935, -224.4309, -231.0837, -234.5627, -226.9333, -237.3703, -226.7807, -250.8591, -233.2505, -238.1638, -237.7671, -245.2134, -225.2854, -238.7742, -237.2788, -232.0908, -231.6941, -243.2297, -200.9018, -237.2178, -232.1518, -230.6565, -229.7104, -230.5649, -236.2412, -232.1213, 
0.06306, -238.6521, -245.8542, -227.269, -236.3633, -241.4292, -232.8843, -217.2898, -219.0903, -232.6096, -236.2107, -245.0608, -439.2136, -243.8706, -238.4385, -243.1382, -234.9289, -238.9878, -236.3938, -242.1006, -217.9001, -227.9099, -234.2881, -229.4663, -235.0205, -252.2324, -232.2739, -237.0652, -227.6047, -223.9731, -241.7344, -227.6352, -237.9502, -232.5486, -242.1311, -241.8564, -240.9104, -239.1404, -206.4866, -233.0063, -238.591, -222.7219, -230.2292, -234.9289, -227.7268, -229.8325, 
0.06308, -231.1142, -251.4389, -234.7764, -229.2527, -225.8347, -228.0625, -235.6003, -242.4057, -234.99, -238.591, -234.8984, -452.2141, -236.0581, -237.7671, -238.4079, -228.1235, -224.6445, -227.5742, -237.8586, -227.9709, -223.0271, -231.8467, -244.8472, -220.5857, -240.0559, -238.8352, -221.9285, -244.3284, -230.2598, -234.105, -225.2243, -230.0461, -230.2903, -222.081, -242.6499, -236.1191, -222.844, -231.2973, -230.4123, -238.4079, -231.633, -228.917, -230.1377, -224.0036, -230.8701, 
0.0631, -240.4831, -242.2532, -239.0793, -238.7131, -231.4499, -234.8069, -243.718, -248.6008, -239.2624, -235.051, -225.5295, -457.3716, -229.1916, -242.1616, -238.1028, -238.591, -235.1731, -235.3562, -230.2292, -241.8869, -224.4919, -248.3872, -227.4216, -217.5034, -228.4287, -234.4101, -220.9824, -251.9272, -238.9573, -226.6282, -230.5344, -237.9502, -233.4336, -234.6848, -228.4287, -225.2549, -224.2478, -232.6706, -243.3823, -232.0603, -224.1257, -230.1072, -230.4429, -245.0913, -239.5371, 
0.06312, -223.8511, -225.5295, -234.9289, -236.5464, -224.8581, -228.9475, -234.105, -249.4553, -244.2063, -239.7812, -225.9263, -456.4865, -234.4407, -228.7949, -236.7905, -233.0063, -229.6799, -256.8711, -233.7693, -233.1894, -222.6609, -248.9365, -238.8962, -225.4685, -228.4592, -233.7998, -237.0041, -238.1638, -232.1213, -236.2717, -234.9595, -231.4499, -226.2925, -230.4429, -233.4031, -240.3611, -234.5322, -239.2014, -245.366, -237.5229, -231.6636, -232.7927, -241.6733, -232.396, -230.4429, 
0.06314, -234.0439, -224.9192, -232.8843, -234.2576, -224.9802, -227.4827, -226.2009, -229.2527, -236.699, -233.7998, -228.2151, -448.1552, -234.0439, -230.9311, -245.7627, -233.7998, -230.9006, -243.718, -239.4455, -227.8489, -214.0549, -219.6396, -247.4717, -237.2178, -236.7295, -242.3447, -247.5937, -228.7034, -233.1284, -241.7038, -231.8161, -235.6614, -242.6194, -229.2527, -239.4761, -235.2341, -239.0183, -242.894, -236.2412, -240.8493, -227.7268, -226.4451, -242.1616, -236.0886, -241.0325, 
0.06316, -246.6172, -233.9829, -242.6194, -233.4946, -235.5088, -232.1213, -234.9595, -222.2031, -228.917, -230.7175, -239.6897, -449.6201, -231.8161, -241.9175, -243.2297, -225.9873, -224.4004, -228.3677, -225.8957, -240.0559, -209.4773, -226.0483, -230.9922, -242.3752, -235.8139, -226.3535, -249.9131, -234.5322, -235.1731, -238.53, -237.3398, -235.051, -240.1169, -238.8657, -221.2571, -221.8064, -238.9267, -244.6335, -237.5535, -245.8237, -233.6777, -242.2532, -240.2695, -230.2292, -230.1987, 
0.06318, -242.1311, -229.741, -242.7414, -237.6755, -232.7927, -232.6706, -228.3982, -220.5246, -220.6162, -230.9617, -232.0298, -453.9841, -226.384, -233.5556, -257.9087, -227.3911, -236.2717, -238.8657, -234.2881, -227.1775, -232.8537, -236.4853, -228.3982, -222.2641, -243.1687, -232.5181, -232.396, -233.7693, -240.178, -225.9263, -242.6499, -238.6826, -234.4712, -243.3213, -221.0129, -226.4756, -240.8188, -227.7268, -235.7224, -240.9409, -227.9404, -241.5818, -232.7927, -235.6614, -230.4429, 
0.0632, -223.8511, -224.7361, -227.1164, -240.239, -229.9546, -241.7649, -235.3867, -226.384, -242.9856, -237.8891, -225.1938, -449.6201, -232.457, -234.1965, -261.2961, -227.3911, -237.6755, -247.8989, -234.3491, -240.9409, -234.7764, -233.6167, -234.9289, -228.5508, -237.8891, -236.1802, -233.4641, -222.4473, -213.6277, -239.354, -240.2085, -240.8493, -230.9922, -236.9126, -244.4199, -230.687, -233.22, -226.9333, -244.9692, -234.0439, -231.2668, -236.1802, -228.1235, -234.0134, -248.6924, 
0.06322, -236.3633, -233.0979, -237.584, -232.1213, -236.1802, -244.8166, -231.0532, -224.3393, -227.5742, -242.1006, -234.227, -455.7541, -229.0696, -223.6985, -254.6738, -234.2881, -234.3796, -227.6352, -240.7578, -226.5976, -228.8254, -215.7944, -241.8259, -235.4172, -232.6706, -256.1081, -234.227, -230.5649, -214.9399, -233.4336, -244.8777, -219.426, -240.9714, -228.8559, -228.4897, -232.9148, -231.0837, -228.5202, -239.0793, -241.0019, -231.4194, -231.4194, -229.8935, -228.5202, -236.4548, 
0.06324, -243.2602, -231.8161, -240.9409, -226.7197, -238.6826, -232.8232, -237.3093, -226.8418, -225.0107, -248.8755, -238.6826, -460.6064, -237.6755, -235.6614, -242.894, -244.3894, -236.4243, -234.5322, -234.0134, -229.039, -226.6282, -240.0254, -230.6565, -239.6286, -240.8188, -242.4668, -233.0674, -218.6936, -251.1643, -236.1191, -230.5954, -234.2576, -240.4221, -225.9263, -234.166, -242.6499, -233.7082, -235.6614, -219.9143, -233.6472, -235.2952, -224.0647, -236.1496, -224.2478, -224.4614, 
0.06326, -224.2173, -236.5159, -228.6423, -238.8352, -237.1872, -231.6941, -238.3774, -231.2058, -234.7458, -229.1916, -233.0063, -459.9655, -233.0979, -220.0058, -245.488, -233.6472, -238.6216, -231.8772, -235.3562, -231.7246, -217.717, -239.9338, -226.6282, -228.7949, -238.0112, -220.4636, -231.1753, -229.3747, -234.5932, -242.0395, -220.0669, -227.6047, -234.105, -240.5442, -236.1496, -245.1828, -231.4805, -232.2739, -242.772, -221.8369, -238.9573, -226.6587, -241.2766, -228.8865, -245.1523, 
0.06328, -225.8042, -230.687, -228.8865, -233.9829, -250.5539, -236.4243, -236.5769, -236.7295, -247.1055, -225.2549, -240.4526, -445.4392, -244.664, -227.6047, -238.6521, -231.6025, -236.76, -224.1562, -238.8047, -237.6145, -222.02, -229.5578, -229.9546, -228.0625, -232.457, -231.633, -229.4968, -227.5132, -228.154, -233.2505, -232.3349, -221.8674, -236.7905, -234.166, -231.572, -235.936, -224.7361, -236.9126, -230.4734, -221.074, -223.6374, -222.2947, -236.6379, -238.1943, -233.22, 
0.0633, -243.2602, -235.5698, -246.4035, -250.0046, -236.5464, -231.2363, -227.5132, -223.8816, -234.6238, -230.5344, -227.9709, -453.9536, -236.76, -236.0276, -226.4756, -233.3115, -240.8799, -237.7976, -222.1726, -238.1333, -232.6706, -231.8467, -241.5513, -231.9382, -227.3606, -230.1987, -236.0581, -219.365, -246.0068, -218.7851, -237.6755, -231.9993, -232.1518, -240.1169, -235.7834, -233.9829, -249.1196, -235.4172, -243.8706, -219.6396, -234.6848, -231.2668, -242.5278, -240.4526, -234.8374, 
0.06332, -224.0647, -232.1213, -233.6472, -244.3589, -234.7153, -222.3557, -240.6357, -217.4729, -229.9851, -226.2925, -229.9241, -461.2778, -220.5552, -230.7785, -227.5437, -226.2925, -241.3681, -238.7742, -235.6308, -226.323, -241.2156, -230.8396, -239.9949, -225.5906, -233.5251, -236.3633, -236.8821, -239.2319, -230.5954, -223.5459, -232.396, -231.8161, -225.8957, -242.772, -236.2717, -231.2363, -249.5469, -234.99, -242.4363, -227.269, -236.5159, -225.5906, -233.342, -234.7153, -238.9878, 
0.06334, -242.772, -239.5676, -231.0532, -227.2385, -246.373, -224.0036, -236.4853, -224.675, -216.8015, -227.0249, -229.4053, -453.9536, -245.2134, -237.3703, -247.7463, -235.6308, -229.4663, -230.748, -238.1028, -216.1301, -244.0537, -229.9241, -224.553, -228.5202, -230.9311, -227.147, -241.2156, -235.4477, -226.2009, -224.3088, -233.7998, -238.5605, -250.737, -224.0952, -226.9028, -226.1704, -231.2668, -244.9692, -226.7807, -232.8843, -233.3115, -228.2456, -217.0456, -231.4194, -241.0935, 
0.06336, -239.6897, -236.5464, -221.6233, -227.8489, -232.457, -238.7436, -219.2124, -226.5671, -213.1394, -227.7268, -225.5906, -448.4604, -229.9851, -230.3818, -240.4831, -230.0156, -225.5295, -216.9236, -228.2151, -237.0652, -225.3769, -236.3633, -230.7785, -231.2668, -242.7109, -232.7622, -226.5976, -229.5578, -234.0744, -244.1147, -233.0063, -238.3774, -239.4455, -235.112, -229.6494, -229.741, -234.166, -236.8515, -222.5388, -240.3611, -237.4314, -233.1894, -233.9829, -218.7851, -227.1164, 
0.06338, -223.1797, -243.5349, -227.0859, -230.5954, -230.2598, -228.1846, -235.112, -229.8935, -210.4233, -222.9966, -239.0183, -453.1906, -227.9709, -233.342, -225.6516, -236.9736, -225.4685, -226.5366, -233.4031, -233.0979, -226.0178, -221.7759, -233.6472, -226.2009, -233.22, -243.5349, -228.917, -240.9409, -240.7883, -240.0559, -235.0205, -231.9077, -233.342, -245.7932, -236.5159, -228.7949, -228.4287, -240.3916, -238.7742, -230.5039, -214.116, -241.8564, -239.9949, -241.3681, -231.0227, 
0.0634, -237.4619, -235.051, -227.9099, -247.3191, -253.2395, -231.2058, -248.2346, -241.6428, -233.6167, -217.1372, -240.239, -454.5334, -236.9736, -239.8728, -232.9148, -244.1452, -228.4287, -230.748, -235.0815, -252.6902, -243.0771, -245.2439, -217.8696, -225.6821, -230.9311, -234.5932, -222.02, -239.3235, -242.3752, -231.572, -222.966, -231.5415, -229.9546, -235.9665, -236.8515, -233.3725, -228.2456, -240.2695, -242.9856, -223.0271, -222.5388, -247.5937, -232.2129, -232.4265, -250.4319, 
0.06342, -237.4009, -222.6914, -235.4172, -238.1638, -226.8418, -232.7622, -232.5486, -233.0063, -245.8237, -227.269, -231.6941, -448.0637, -235.875, -228.6728, -228.6728, -236.9736, -239.7202, -223.6985, -234.9289, -230.4123, -241.5513, -238.2248, -238.1638, -233.342, -239.5371, -229.9851, -229.1001, -230.1682, -225.6821, -222.6304, -231.7551, -229.039, -236.2717, -247.5022, -242.772, -237.0957, -231.2058, -237.8891, -237.4619, -224.3088, -227.208, -252.9648, -231.8161, -243.4739, -235.0205, 
0.06344, -225.7431, -235.6003, -227.8183, -231.0532, -227.6352, -240.5747, -230.9617, -228.7644, -237.1567, -231.9382, -249.0891, -435.9787, -229.9546, -236.0886, -228.093, -237.2483, -232.9453, -232.0908, -241.8259, -232.9453, -228.4897, -222.3557, -244.9387, -233.5862, -240.3611, -237.4009, -240.9409, -226.384, -243.1382, -234.166, -245.1828, -229.9241, -232.7012, -248.8144, -232.8232, -235.2341, -236.7295, -234.7153, -238.6216, -231.6025, -231.4499, -249.5469, -238.53, -237.584, -238.7436, 
0.06346, -236.0581, -251.561, -232.2434, -239.6592, -221.9285, -233.22, -219.8838, -230.0461, -227.0859, -231.2058, -247.3801, -447.9721, -240.178, -221.7453, -228.7034, -236.9736, -231.511, -231.3584, -240.0254, -226.1094, -234.0134, -229.2832, -230.687, -234.0439, -235.1731, -248.8755, -240.5747, -215.3977, -242.4668, -245.3965, -232.3655, -230.3208, -219.5786, -227.7878, -226.0178, -229.2222, -221.7759, -225.7737, -234.5322, -226.8723, -237.7366, -241.2766, -242.772, -220.5552, -236.9126, 
0.06348, -227.9404, -235.5088, -239.8118, -236.4853, -233.8913, -232.2434, -223.3017, -221.6538, -228.6118, -237.706, -222.3862, -444.188, -236.76, -234.227, -217.0762, -242.2532, -230.7785, -241.7954, -237.0041, -216.5268, -208.4092, -243.9316, -234.4101, -238.1638, -243.2297, -237.0347, -230.5344, -232.7012, -229.4053, -233.5556, -229.2832, -225.438, -230.2292, -231.1448, -239.2319, -235.2952, -235.5088, -238.2248, -228.0625, -241.8869, -231.2363, -227.208, -227.0249, -239.7507, -234.4407, 
0.0635, -247.0139, -231.4805, -224.9192, -230.8396, -229.7104, -228.917, -225.0412, -232.4265, -233.0063, -230.9311, -221.8064, -447.0871, -242.1006, -247.6853, -219.9753, -224.5224, -230.2292, -236.9736, -230.5344, -237.4009, -227.9404, -238.9878, -236.6684, -242.8025, -225.9873, -226.4451, -239.5066, -253.0259, -232.3655, -228.5813, -224.1868, -238.4995, -219.0598, -234.0134, -226.1399, -233.6777, -233.1894, -241.7954, -227.6352, -235.6003, -230.8701, -218.5105, -229.4053, -249.73, -231.8772, 
0.06352, -235.2952, -237.4314, -221.2265, -236.4548, -234.5932, -238.0723, -217.0762, -241.0935, -244.5725, -228.2456, -233.1894, -449.8032, -230.0766, -228.6118, -227.0249, -237.7976, -242.4973, -238.6826, -226.5366, -239.5676, -226.9028, -216.0691, -239.7507, -224.7361, -228.2151, -220.4331, -238.8657, -242.4668, -232.7622, -232.1824, -233.3115, -238.9878, -227.6658, -233.8303, -230.9311, -238.2554, -217.7475, -236.4548, -233.9829, -222.2031, -240.0254, -244.664, -219.9143, -230.6565, -239.4761, 
0.06354, -223.3323, -243.5044, -215.3977, -229.0085, -244.664, -227.5132, -231.511, -236.0276, -235.6308, -234.7458, -232.6706, -453.6179, -231.6025, -232.7317, -221.6843, -227.5132, -242.7414, -230.3818, -234.3186, -232.8232, -222.6304, -230.8701, -228.3677, -233.4641, -241.063, -223.5154, -242.6804, -240.9714, -232.6401, -241.4292, -225.9568, -228.0014, -236.4548, -240.1474, -230.2598, -240.3611, -234.0439, -217.4729, -231.5415, -234.6238, -246.7392, -245.1218, -230.4123, -222.1421, -241.3071, 
0.06356, -239.6592, -252.446, -230.2598, -230.7175, -236.5769, -228.0625, -243.779, -218.4189, -233.8608, -231.2973, -234.2576, -435.3379, -237.706, -235.7834, -227.7878, -234.7764, -233.5862, -224.1868, -227.7573, -229.1611, -229.3442, -244.4199, -234.1965, -234.8374, -241.0935, -233.6167, -240.3611, -242.6194, -234.3186, -223.8816, -228.978, -228.7949, -238.6826, -234.4101, -233.0368, -217.8391, -240.6357, -224.4004, -238.2859, -229.4358, -229.9546, -231.6636, -232.8232, -230.3513, -234.2576, 
0.06358, -231.3279, -252.385, -219.9143, -237.0652, -225.4075, -231.511, -228.3371, -225.9263, -230.748, -236.0581, -229.5273, -454.2893, -235.2036, -228.8254, -226.1704, -239.8728, -232.7317, -234.7764, -225.0107, -230.1072, -238.3164, -230.2598, -237.706, -227.4216, -236.0581, -235.6003, -230.5649, -231.6025, -235.4783, -227.6658, -224.7971, -238.3469, -247.7463, -233.7998, -229.4358, -226.4145, -227.6352, -242.4057, -240.7883, -231.4194, -234.5627, -226.6282, -221.4707, -236.2412, -241.0935, 
0.0636, -231.572, -230.9617, -213.1699, -244.9997, -232.9453, -223.79, -221.8064, -239.7507, -240.9409, -230.626, -236.2107, -450.0473, -231.9993, -235.5698, -235.2646, -235.8139, -228.5508, -232.0603, -235.5393, -231.1753, -232.5791, -236.821, -238.3774, -235.4783, -217.0151, -230.3818, -233.7388, -243.2908, -248.7534, -242.4668, -243.6264, -219.7312, -239.5981, -232.2434, -236.2107, -229.7104, -235.2036, -231.7246, -233.3725, -230.5649, -237.706, -224.5224, -234.8069, -227.0249, -223.9731, 
0.06362, -243.9927, -219.3039, -213.9634, -237.4009, -242.9245, -233.6472, -242.9551, -232.7927, -228.7949, -246.8308, -234.8374, -432.4997, -233.7388, -242.1921, -219.7312, -220.1889, -245.6101, -247.7158, -244.4504, -238.4385, -226.9944, -228.917, -234.7764, -235.8445, -233.8913, -231.4194, -244.7556, -243.0161, -236.4243, -240.178, -235.7529, -223.4848, -231.1448, -246.2815, -240.6052, -236.6684, -233.1284, -227.6047, -243.1687, -238.3164, -235.1731, -223.1492, -227.5742, -219.426, -231.9382, 
0.06364, -251.0727, -241.0935, -203.74, -241.2461, -240.5442, -234.7153, -240.9409, -235.5088, -227.9099, -231.511, -236.4548, -443.8217, -224.0036, -242.1616, -205.6015, -238.6216, -241.2766, -241.4902, -244.6946, -231.5415, -221.6843, -227.5132, -229.9241, -234.4712, -245.2744, -236.9736, -239.2014, -237.3398, -218.1748, -243.6264, -232.4875, -224.8276, -225.9873, -228.7339, -223.3017, -242.1006, -231.3889, -234.99, -234.6238, -258.1223, -227.2385, -237.9197, -220.2195, -222.1726, -235.051, 
0.06366, -240.0864, -244.6946, -212.3459, -238.4385, -226.5976, -227.1775, -225.4685, -232.4875, -244.0842, -235.9055, -214.4211, -438.8169, -240.1169, -229.6494, -212.1323, -234.0134, -231.7551, -239.4455, -246.1594, -216.3743, -233.342, -220.7077, -227.3301, -218.8157, -236.1802, -226.384, -235.875, -238.7742, -218.0832, -229.5884, -227.208, -241.6123, -230.1072, -229.6799, -228.5202, -223.2102, -235.8139, -245.2134, -236.7905, -223.1492, -222.7524, -238.4385, -226.1399, -225.8652, -238.9267, 
0.06368, -228.5813, -229.8935, -210.3318, -238.8047, -227.8794, -238.1638, -224.1562, -233.4336, -239.415, -238.3469, -234.99, -448.552, -240.3, -225.1938, -226.0483, -228.6728, -221.6538, -233.1894, -235.9971, -224.3088, -237.4924, -222.5693, -224.1562, -228.5813, -236.2717, -232.4265, -234.6543, -228.093, -235.0815, -225.5295, -228.8559, -228.8865, -237.1567, -235.051, -233.9219, -229.1001, -226.4756, -243.5654, -249.4553, -222.1421, -237.9807, -219.9753, -229.9546, -238.1943, -235.4783, 
0.0637, -241.8869, -230.6565, -210.5149, -243.4433, -232.4875, -239.1404, -242.4668, -237.4619, -220.9824, -241.185, -247.0139, -441.6245, -233.3725, -249.5163, -232.396, -229.1916, -234.8984, -215.6113, -224.2173, -234.5932, -221.4707, -221.8979, -243.779, -238.7742, -240.239, -234.5932, -225.0412, -230.0156, -236.7905, -233.0368, -237.1262, -231.9077, -231.0227, -231.0532, -228.3371, -226.9639, -224.4309, -247.258, -248.6008, -238.7436, -237.7976, -234.5017, -228.8865, -242.1921, -236.5159, 
