Sweep Start (s), 23.90376, 24.0676, 24.23144, 24.39528, 24.55912, 24.72296, 24.8868, 25.05064, 25.21448, 25.37832, 25.54216, 25.706, 25.86984, 26.03368, 26.19752, 26.36136, 26.5252, 26.68904, 26.85288, 27.01672, 27.18056, 27.3444, 27.50824, 27.67208, 27.83592, 27.99976, 28.1636, 28.32744, 28.49128, 28.65512, 28.81896, 28.9828, 29.14664, 29.31048, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, 
0.041, -450.9934, -227.3911, -237.3703, -234.8374, -235.4477, -231.0227, -236.3022, -247.3801, -235.5698, -238.6521, -232.396, -455.2048, -205.51, -236.3938, -242.4363, -246.3425, -231.9993, -234.0439, -241.4902, -229.7104, -240.6968, -222.9966, -229.6189, -238.3774, -233.0674, -237.8586, -219.5176, -207.5852, -233.22, -248.2651, -235.7529, -226.7197, -231.2668, -243.5044, 
0.04102, -453.6179, -229.863, -225.6211, -236.7295, -236.3938, -224.2478, -240.7883, -226.6282, -225.8957, -236.3938, -241.5818, -461.7966, -218.4494, -228.2456, -230.8701, -241.7038, -234.9595, -225.4685, -223.4543, -227.2995, -235.2646, -213.4446, -240.0254, -231.5415, -234.2881, -234.5627, -227.1164, -210.5149, -240.5137, -239.4761, -231.1142, -236.5769, -241.5513, -233.5862, 
0.04104, -447.8195, -238.6826, -236.1191, -236.4243, -232.8537, -235.936, -231.3889, -237.1872, -230.4734, -243.9316, -245.0913, -436.9553, -211.5525, -214.8789, -230.9922, -240.6052, -231.6636, -236.9736, -229.6189, -230.1987, -221.074, -209.7825, -223.5764, -228.1235, -238.4385, -230.8701, -238.2554, -215.2451, -229.4358, -233.6167, -240.6052, -220.5246, -224.3088, -231.0227, 
0.04106, -446.9651, -237.5229, -241.6123, -235.5698, -233.4641, -234.7458, -238.9573, -230.5954, -224.9192, -234.5627, -233.3725, -446.2937, -216.8015, -228.8865, -238.4385, -237.706, -222.2031, -242.9856, -234.0134, -233.0979, -226.1399, -236.0886, -199.7727, -230.1377, -236.2107, -232.2129, -235.5698, -213.3225, -221.6843, -233.342, -240.9409, -218.6936, -235.0205, -231.0837, 
0.04108, -445.5918, -231.5415, -239.5676, -236.3938, -238.0112, -228.2151, -238.9878, -236.1496, -244.9082, -232.2739, -221.9895, -454.5639, -215.0315, -233.3115, -241.185, -224.8276, -232.8537, -230.3818, -247.197, -232.3044, -238.8657, -232.9758, -209.5078, -236.3633, -237.8281, -242.5278, -238.8962, -206.8833, -232.1518, -235.9665, -226.0483, -220.0974, -231.8161, -229.8935, 
0.0411, -457.7072, -236.6684, -235.0815, -225.2549, -244.2368, -239.1709, -231.7856, -236.9736, -242.8635, -239.9949, -239.3845, -460.4538, -208.7143, -232.8232, -240.8188, -219.365, -235.5088, -229.5273, -247.5937, -244.3284, -255.2536, -228.1846, -218.8462, -230.0156, -244.3894, -241.6428, -218.0222, -200.1389, -238.0417, -224.4004, -223.8205, -214.5432, -230.9311, -243.4433, 
0.04112, -455.4795, -231.511, -238.2248, -227.7878, -241.7954, -251.1033, -232.7317, -244.7556, -231.2973, -246.2815, -234.7458, -458.7143, -208.104, -231.5415, -238.0417, -225.1633, -220.0669, -241.5513, -234.8984, -238.7131, -224.2173, -239.9033, -205.0522, -239.3235, -233.7082, -233.9829, -224.7056, -207.8598, -234.7764, -233.0368, -237.2483, -230.4429, -224.7361, -235.4783, 
0.04114, -451.9089, -237.4924, -229.5578, -224.2783, -242.6194, -245.1218, -239.3845, -237.3093, -236.1802, -238.53, -233.8303, -449.8337, -212.468, -240.1169, -233.7388, -246.8613, -225.1938, -238.4079, -225.8042, -240.3611, -229.8935, -235.112, -225.438, -246.8308, -235.3562, -235.6003, -227.6658, -216.2217, -241.4902, -251.3474, -234.8069, -229.1916, -231.3279, -234.6238, 
0.04116, -448.613, -242.2837, -224.4919, -211.2473, -238.591, -232.4875, -233.3725, -241.4292, -228.2456, -241.7649, -232.8843, -446.5378, -209.1111, -236.9126, -239.4455, -238.8962, -241.6733, -231.9993, -239.2624, -240.8188, -236.3938, -235.9971, -211.7966, -238.5605, -235.5698, -232.1213, -231.8467, -209.2942, -235.8139, -241.5818, -223.8205, -210.9116, -236.6379, -214.1465, 
0.04118, -446.2937, -233.7998, -244.8777, -221.5317, -224.7971, -236.5159, -236.8821, -238.2248, -224.4919, -235.3867, -237.3093, -436.9553, -218.9377, -237.5535, -244.2063, -228.2456, -245.6711, -219.8838, -238.1333, -234.4407, -230.7175, -222.9966, -224.0342, -234.227, -234.7458, -239.2624, -220.5246, -205.4795, -246.3425, -236.0886, -237.7671, -221.6843, -246.6477, -211.0032, 
0.0412, -452.0615, -242.3142, -241.0325, -207.8293, -223.5154, -233.1894, -235.2036, -244.9387, -209.2942, -240.5137, -238.7131, -444.0964, -209.7214, -226.384, -231.3889, -244.3589, -238.9878, -228.1235, -239.9949, -230.4734, -228.6423, -224.8276, -216.6489, -228.5508, -229.4663, -235.0205, -221.0434, -213.6582, -236.6684, -248.021, -241.6733, -225.0412, -229.8325, -211.8882, 
0.04122, -456.2729, -237.0347, -231.8161, -203.6179, -239.5981, -239.9033, -231.9687, -247.1665, -213.292, -232.3349, -239.5676, -450.0168, -202.1225, -236.4548, -229.741, -247.4411, -241.7038, -236.8515, -237.7976, -233.0368, -241.6428, -228.8865, -207.5242, -237.0041, -226.1399, -226.6282, -230.3513, -211.8577, -236.76, -234.5322, -238.7131, -219.0903, -236.4548, -212.5901, 
0.04124, -448.3994, -239.7507, -235.8445, -213.0478, -244.6335, -247.6548, -235.2952, -242.6804, -221.2571, -241.2156, -228.2151, -435.0937, -218.5105, -239.9949, -244.3894, -239.5066, -240.7578, -240.0559, -229.802, -237.9807, -250.4014, -238.3469, -210.0876, -224.9497, -239.4455, -234.9289, -234.1355, -216.3743, -233.1589, -237.0347, -237.3398, -222.5083, -228.3371, -224.3393, 
0.04126, -452.7024, -235.7529, -233.7693, -223.8205, -238.1943, -229.863, -235.875, -228.7949, -208.3786, -240.9714, -232.6401, -430.5771, -206.6086, -235.5393, -244.0842, -232.7927, -228.5508, -244.2368, -234.4712, -254.094, -233.3725, -236.4243, -208.7143, -240.7273, -246.5256, -230.1377, -231.8467, -213.0478, -233.8608, -234.1355, -226.6282, -232.6706, -230.5039, -216.6489, 
0.04128, -459.4162, -237.9197, -232.9148, -226.6282, -225.8042, -239.8118, -233.8608, -220.4331, -221.3181, -239.4455, -239.7202, -455.0217, -214.2685, -237.2483, -244.0232, -233.7082, -227.8489, -233.6167, -235.6919, -246.8918, -241.0935, -225.4075, -215.3061, -235.2036, -250.0962, -229.1916, -225.499, -214.7568, -234.227, -240.6968, -227.3606, -239.4761, -240.178, -200.6882, 
0.0413, -454.1062, -235.7224, -242.6804, -212.468, -233.8608, -229.4358, -245.7016, -229.8935, -225.3159, -238.1333, -237.1262, -460.2402, -224.675, -237.2178, -235.6003, -228.154, -236.3633, -236.2717, -236.0581, -238.2859, -239.2014, -230.5039, -224.0647, -234.5017, -239.1098, -231.0837, -243.4739, -218.7241, -238.1943, -239.1709, -232.4875, -230.3513, -234.3186, -194.3406, 
0.04132, -445.5002, -234.2881, -238.1638, -216.4963, -226.9944, -239.4761, -235.4172, -237.3398, -236.8821, -230.8396, -230.3818, -445.4392, -207.219, -236.4243, -230.626, -227.8183, -239.0793, -231.9687, -227.3911, -244.8777, -237.1872, -239.9949, -227.8183, -233.8303, -238.1028, -236.821, -244.4809, -207.8904, -249.9131, -240.4526, -227.2385, -239.3845, -244.2368, -213.9328, 
0.04134, -454.5029, -232.6706, -240.6968, -207.4631, -231.511, -227.3301, -233.8608, -242.2226, -236.1191, -236.821, -241.2766, -442.2043, -219.6091, -228.0625, -227.2995, -237.3093, -234.0744, -225.9873, -228.2761, -227.0249, -232.4265, -239.1404, -214.8484, -234.1355, -230.4123, -220.4026, -241.8869, -217.0456, -218.9988, -233.6472, -225.5295, -225.2549, -233.1894, -219.7312, 
0.04136, -462.407, -240.0254, -232.0908, -219.9448, -242.833, -230.2598, -244.1758, -233.9524, -239.9643, -234.166, -232.7012, -473.6069, -219.9753, -233.22, -220.3721, -236.5159, -244.7861, -244.8777, -234.166, -227.9709, -222.8745, -233.3725, -210.0571, -232.3655, -237.2178, -229.5273, -231.6941, -220.6162, -221.3486, -242.5583, -245.2439, -208.9585, -232.6401, -217.0151, 
0.04138, -453.5569, -247.3191, -231.4805, -225.3769, -244.5115, -223.6985, -234.5322, -232.9148, -231.3279, -235.4172, -232.6401, -454.1367, -213.6582, -230.1377, -216.5879, -233.9219, -240.8493, -232.5181, -230.2292, -239.2624, -230.9311, -235.2646, -201.0849, -239.6897, -229.4968, -241.3681, -223.4848, -209.4468, -238.2554, -227.2995, -239.9338, -222.4473, -227.7878, -220.5552, 
0.0414, -440.1596, -230.5649, -237.3398, -234.4712, -233.22, -224.0952, -236.2717, -233.0674, -225.4075, -225.56, -239.9949, -439.9765, -221.1655, -236.3327, -207.0969, -237.2788, -235.6614, -233.9219, -229.802, -241.7649, -242.1311, -232.396, -196.2327, -233.6472, -234.8679, -232.6401, -225.9873, -211.6745, -241.3071, -248.2041, -241.9785, -219.4565, -238.2248, -214.0854, 
0.04142, -459.935, -248.7229, -241.4292, -246.5867, -235.6308, -233.0063, -243.2602, -231.3584, -238.3164, -230.1072, -237.6145, -447.728, -220.3415, -236.0886, -216.4658, -236.9431, -238.5605, -249.0586, -234.0134, -237.8586, -229.4968, -229.5273, -212.9868, -252.0188, -248.2956, -246.1289, -226.5366, -197.9416, -246.1899, -246.9223, -237.0347, -227.3606, -247.9294, -210.8201, 
0.04144, -469.6701, -239.8118, -237.584, -228.1235, -230.5344, -230.748, -239.5981, -234.3186, -247.3191, -243.5654, -232.3349, -445.1645, -208.2261, -236.3022, -228.3982, -237.9502, -230.9617, -227.3301, -244.603, -238.1028, -235.2036, -243.5654, -209.9656, -237.5535, -243.4433, -245.3965, -228.5508, -203.0381, -240.3611, -238.3774, -241.185, -227.6047, -231.9687, -204.1672, 
0.04146, -457.0969, -236.5464, -239.8728, -225.1328, -240.8493, -233.22, -229.863, -233.5556, -237.2788, -233.3725, -240.239, -450.7187, -209.0806, -238.9878, -213.0173, -233.0368, -226.2619, -236.9736, -226.1704, -241.9785, -240.1169, -241.7954, -202.4888, -233.6167, -240.239, -230.4734, -243.1992, -207.8598, -238.1333, -238.9267, -236.3022, -214.9094, -229.4358, -216.5574, 
0.04148, -445.7749, -236.5159, -217.8391, -235.1426, -241.063, -229.0696, -239.4761, -240.6968, -238.9878, -229.1611, -238.3469, -453.9231, -214.9094, -229.863, -210.5149, -238.6216, -247.5632, -242.5889, -214.0244, -250.2488, -240.5137, -235.3867, -201.6037, -224.5224, -233.7998, -223.9731, -243.4739, -218.7546, -233.6472, -238.2554, -239.9033, -220.9519, -239.3845, -235.2952, 
0.0415, -444.5237, -235.9665, -233.4031, -238.3469, -238.0723, -233.2505, -242.1311, -243.9316, -245.8237, -241.185, -233.2505, -460.0571, -214.9399, -227.9404, -219.5481, -246.4341, -241.9175, -233.1589, -231.3584, -223.79, -246.1899, -223.9426, -210.6064, -242.7109, -233.1284, -240.5442, -240.6968, -209.7519, -243.2602, -232.7622, -238.0112, -221.6843, -242.4668, -227.4827, 
0.04152, -452.8855, -229.8935, -236.1802, -226.7807, -235.7834, -241.4292, -241.3376, -238.4079, -242.9551, -248.6313, -227.6658, -450.2915, -211.5525, -232.8537, -218.0222, -244.3894, -233.281, -220.3415, -236.2412, -235.936, -245.7627, -229.8325, -216.0386, -243.4739, -220.8298, -240.239, -225.8957, -204.5945, -237.9502, -232.0603, -241.2156, -212.1018, -235.8445, -234.3491, 
0.04154, -465.8249, -233.22, -231.4805, -220.7688, -237.3398, -236.76, -229.5578, -242.5278, -232.396, -238.7742, -229.0696, -441.9297, -216.4353, -240.3, -201.6953, -238.8657, -234.6543, -238.8657, -234.7153, -230.748, -237.7671, -239.4455, -208.9585, -246.6782, -231.7551, -225.2243, -224.6445, -217.0456, -244.542, -222.8135, -237.0041, -226.9639, -231.9993, -233.9219, 
0.04156, -461.5525, -239.6592, -233.5862, -222.4167, -247.3496, -244.9387, -232.0298, -226.2314, -247.8379, -228.7034, -236.1496, -448.552, -216.832, -239.8728, -200.4136, -237.8281, -240.9714, -235.1426, -233.7998, -225.56, -229.0085, -231.2973, -209.7825, -246.7392, -235.1731, -241.4597, -221.7759, -213.3835, -235.8445, -223.6374, -236.9736, -219.3039, -226.2314, -234.8679, 
0.04158, -447.0871, -229.4968, -244.542, -253.5447, -231.9687, -233.8608, -232.5181, -225.2243, -233.0368, -232.3044, -224.675, -448.0942, -209.8435, -237.6145, -206.7917, -236.7905, -231.5415, -237.8891, -244.8472, -245.0303, -227.9404, -243.2602, -217.8391, -246.7392, -242.4668, -244.8472, -237.645, -222.3252, -237.9502, -232.0298, -240.3916, -222.6914, -237.3398, -228.6423, 
0.0416, -456.0898, -236.5769, -221.4707, -250.9507, -227.0859, -238.0112, -238.8657, -241.7649, -233.1894, -234.6848, -241.0325, -446.8735, -212.5901, -229.0085, -220.7688, -243.1992, -231.5415, -234.9595, -231.633, -233.4641, -242.2532, -238.0723, -217.7475, -236.0886, -241.3071, -232.7317, -234.3491, -217.6255, -242.8635, -233.1284, -229.6494, -225.499, -234.2881, -228.9475, 
0.04162, -449.6201, -238.1333, -229.5273, -235.9665, -220.7688, -217.595, -242.1616, -230.5344, -234.3796, -233.4641, -252.7817, -441.7771, -210.5759, -211.7966, -221.959, -235.4783, -243.2602, -226.5976, -239.0488, -236.3633, -236.5464, -229.4663, -205.0217, -226.6892, -235.3867, -239.2624, -215.7029, -205.3879, -231.4499, -232.1824, -234.4407, -208.1955, -234.5627, -242.009, 
0.04164, -455.51, -236.1496, -244.0537, -223.9731, -221.2876, -229.039, -240.3306, -240.5747, -247.1055, -231.5415, -236.8821, -456.8222, -198.1553, -226.2925, -211.7356, -236.76, -230.9617, -246.7087, -238.9267, -237.706, -236.4548, -231.4499, -209.4468, -238.7436, -243.5349, -237.2483, -245.7322, -213.1394, -230.1682, -234.5932, -246.4035, -214.9094, -232.8537, -234.8984, 
0.04166, -451.3901, -243.8706, -243.6875, -229.5273, -223.8816, -234.0439, -232.8537, -246.6172, -237.9502, -223.3933, -232.7927, -458.6228, -206.0593, -235.4783, -213.6277, -238.4995, -239.1404, -251.1033, -241.9785, -243.779, -231.2363, -219.4565, -223.668, -245.3049, -246.2815, -237.9807, -240.6357, -224.7361, -231.8161, -231.4499, -245.7627, -221.5317, -234.5932, -223.4848, 
0.04168, -447.9416, -227.5437, -247.3801, -236.9431, -222.9966, -235.2036, -243.5349, -246.7698, -226.5671, -228.0014, -236.2412, -459.5078, -211.522, -239.8728, -202.4888, -228.3066, -241.185, -234.3491, -233.3725, -250.0351, -238.2248, -229.7104, -215.886, -245.0913, -225.8652, -233.0674, -232.9758, -235.2646, -225.499, -225.9568, -243.2297, -231.5415, -232.5791, -230.2292, 
0.0417, -455.4184, -236.4548, -229.3442, -234.8069, -241.6428, -236.3633, -249.8215, -237.7366, -235.9665, -255.04, -241.2461, -463.414, -201.207, -229.6799, -209.1721, -233.0063, -247.7768, -233.0674, -229.8325, -222.1726, -239.9033, -236.4548, -208.8364, -235.051, -231.7246, -244.542, -241.185, -240.0864, -236.2717, -246.5256, -234.105, -217.4729, -232.9453, -239.5676, 
0.04172, -468.541, -238.8962, -225.2854, -238.3774, -242.1921, -239.8118, -248.9365, -246.7698, -249.4553, -248.967, -246.0068, -446.6904, -207.5242, -228.0625, -207.3105, -234.0744, -232.1824, -232.4265, -227.0249, -228.0014, -234.4712, -243.7485, -211.1557, -237.0347, -233.1894, -240.8188, -240.4221, -239.9949, -254.8569, -244.7861, -227.0859, -219.6702, -221.3486, -229.9546, 
0.04174, -448.8877, -235.5088, -232.2129, -234.6238, -230.1072, -230.8091, -244.2368, -235.6614, -252.6902, -227.6352, -243.9621, -448.7351, -216.3437, -234.0134, -211.0947, -229.3137, -225.8957, -244.542, -242.0395, -237.8281, -223.3628, -228.0014, -217.1677, -234.8374, -251.1948, -234.0134, -232.8537, -236.4548, -244.7251, -244.2673, -227.8489, -229.2832, -224.9192, -235.5698, 
0.04176, -458.8974, -241.3987, -234.3186, -235.9665, -222.6609, -229.3747, -246.373, -227.9404, -237.0041, -236.4548, -238.1028, -452.7024, -216.2217, -232.3349, -214.2075, -245.1523, -236.6684, -230.9311, -239.1098, -239.5676, -229.0696, -231.3889, -220.5857, -245.0303, -245.2744, -236.7905, -234.2576, -239.5981, -233.0979, -244.0842, -245.5796, -217.2898, -240.178, -223.9731, 
0.04178, -458.0124, -248.5093, -221.4707, -239.0488, -235.875, -238.7131, -248.4177, -238.9878, -231.9077, -237.8891, -235.6003, -435.7651, -197.667, -230.7785, -227.208, -248.5703, -246.2815, -236.1802, -244.9692, -239.5066, -237.0041, -238.4385, -212.1628, -237.2788, -240.239, -239.9338, -231.6941, -221.5622, -244.7251, -221.8979, -230.9006, -221.959, -233.2505, -243.5654, 
0.0418, -444.6457, -234.3491, -236.7905, -242.2532, -252.0188, -235.112, -244.9387, -237.7366, -236.4548, -235.2646, -243.1687, -452.4582, -208.8059, -238.8962, -238.1333, -231.1448, -234.0439, -243.5349, -227.6047, -235.0205, -229.4053, -235.5698, -206.1203, -231.4499, -229.8935, -240.5747, -225.9263, -200.383, -243.9927, -221.6538, -241.7038, -220.0058, -232.9758, -235.2646, 
0.04182, -442.7536, -237.4314, -238.6216, -236.4853, -239.4761, -228.3982, -236.4853, -236.1802, -237.2788, -237.7671, -241.0019, -451.146, -219.1514, -242.8025, -238.1638, -227.7878, -226.1094, -242.772, -220.4026, -230.3818, -235.7224, -235.9665, -212.9868, -228.6118, -227.0554, -240.8188, -235.9055, -219.8533, -237.3398, -239.9033, -237.4009, -224.9192, -239.7202, -242.1311, 
0.04184, -454.4724, -245.1523, -235.3257, -228.2456, -238.6216, -230.1072, -237.3093, -234.5627, -244.6335, -223.3017, -243.9621, -447.6364, -212.8342, -236.8515, -226.5366, -227.1775, -242.3752, -230.8396, -227.9404, -235.4477, -235.112, -220.4941, -205.2964, -243.718, -239.8118, -238.6216, -232.6706, -211.8271, -230.2598, -234.8984, -230.9006, -225.6821, -240.3, -241.124, 
0.04186, -452.6108, -235.3867, -236.2717, -232.8232, -232.5791, -239.5371, -236.0886, -231.8772, -233.5862, -240.9714, -230.1987, -464.5127, -215.001, -224.0036, -224.8581, -232.8232, -249.3638, -228.0625, -237.1567, -231.7551, -244.3589, -230.3208, -205.3574, -240.1169, -244.2368, -245.7016, -232.7317, -209.7825, -239.2014, -241.4902, -235.051, -219.0598, -219.426, -236.8515, 
0.04188, -453.0381, -220.5857, -239.6897, -242.2226, -232.457, -248.2651, -234.7153, -237.9807, -231.9687, -233.4946, -236.6379, -461.3999, -206.1509, -230.8396, -235.936, -246.4951, -238.4995, -230.0461, -238.5605, -227.1775, -219.6702, -234.166, -215.2756, -238.0417, -238.8352, -252.6597, -235.7224, -219.3345, -225.8347, -237.2483, -239.2014, -222.7219, -228.1235, -235.9055, 
0.0419, -450.4135, -228.3066, -239.7507, -252.7512, -238.3774, -220.6467, -239.0793, -238.469, -229.6799, -231.3889, -237.4924, -444.4016, -211.8577, -217.1677, -242.1616, -227.4521, -235.7224, -234.8374, -238.4995, -230.3208, -222.3252, -241.185, -221.0129, -240.4526, -231.7551, -242.5889, -236.5464, -206.2729, -241.9175, -234.5322, -239.0793, -226.9333, -225.8652, -238.1943, 
0.04192, -457.4021, -232.3655, -246.251, -249.3638, -238.3164, -227.5132, -232.6096, -237.8281, -245.3049, -232.2739, -231.2363, -447.2092, -203.1601, -230.9922, -235.6308, -228.7949, -232.1824, -237.3703, -237.0652, -246.8613, -238.5605, -233.3115, -225.8042, -236.1802, -240.0864, -238.1638, -233.0979, -214.4822, -239.5676, -236.1191, -237.6145, -211.3694, -240.7883, -237.3093, 
0.04194, -458.0429, -240.2085, -243.7485, -237.4009, -236.6074, -227.269, -237.8281, -241.4597, -248.7534, -246.9834, -226.7502, -445.0119, -209.1111, -234.8069, -233.6472, -245.2134, -241.3071, -230.3818, -234.6238, -243.6264, -245.7932, -245.4575, -247.0139, -235.5698, -234.7764, -247.9294, -232.3349, -215.1841, -231.6025, -238.2248, -231.1448, -224.2478, -241.3681, -228.0014, 
0.04196, -450.0779, -246.1594, -248.4787, -234.4407, -237.9807, -239.6592, -238.3469, -237.0957, -244.0842, -245.1218, -241.8259, -451.9089, -213.5666, -219.8838, -228.6728, -246.8918, -237.3093, -228.5202, -245.8542, -227.1775, -248.0515, -236.3633, -227.8794, -239.8118, -233.1894, -233.9524, -244.7556, -217.0762, -226.6892, -232.7622, -235.2036, -220.5552, -242.4668, -232.8843, 
0.04198, -443.2724, -242.4668, -243.6875, -229.9546, -239.6897, -234.3186, -231.3584, -237.0041, -234.3491, -227.147, -231.7856, -447.9111, -207.8293, -226.5671, -243.0771, -230.4429, -219.5481, -231.7551, -238.1028, -228.6728, -233.8608, -223.2712, -225.1633, -240.7273, -234.0134, -234.0744, -245.2744, -206.4255, -243.0161, -245.427, -234.3796, -209.3247, -221.4402, -245.7627, 
0.042, -441.2278, -238.6521, -248.082, -233.342, -235.6003, -240.1474, -234.0744, -237.8891, -229.6799, -232.8843, -235.4477, -443.3945, -210.6369, -228.1235, -251.5, -232.2434, -232.1213, -236.7905, -229.2832, -244.9692, -229.3442, -245.2744, -234.4407, -231.0532, -244.1452, -239.8423, -232.7927, -206.5781, -237.1872, -248.021, -228.7949, -222.02, -234.6238, -225.6821, 
0.04202, -453.6179, -236.2412, -240.5747, -238.1943, -237.2788, -242.3752, -246.9834, -244.664, -235.6919, -233.0979, -238.8352, -456.456, -215.5503, -234.4712, -239.9338, -248.6924, -243.718, -233.1589, -231.8161, -232.1518, -233.7693, -232.6401, -238.1943, -234.4712, -232.5181, -226.6892, -237.4924, -204.6555, -234.7153, -234.5932, -230.9617, -227.0859, -250.1877, -234.2576, 
0.04204, -462.6816, -232.5791, -225.3769, -235.7529, -238.3164, -237.1262, -238.469, -239.1098, -251.5305, -231.2058, -234.2576, -466.4963, -212.7121, -232.8843, -232.8537, -233.5251, -235.2036, -230.0156, -234.8069, -220.6772, -239.9338, -234.8679, -251.8052, -232.5486, -230.4429, -249.1501, -234.5322, -218.4189, -242.4363, -227.9099, -231.7551, -221.4097, -244.3894, -242.5278, 
0.04206, -449.6506, -223.3323, -229.9546, -244.6946, -221.4097, -232.7317, -222.2031, -229.4358, -236.5769, -233.4641, -223.668, -461.705, -212.4985, -240.0559, -219.6702, -227.3301, -231.6025, -232.0603, -237.1262, -238.0112, -237.3093, -237.9807, -228.7339, -242.009, -235.6919, -254.6433, -222.8745, -223.3323, -232.0603, -229.7104, -233.5251, -230.9311, -234.4407, -248.6313, 
0.04208, -448.9182, -244.0537, -237.0957, -244.2978, -231.5415, -224.9802, -228.6728, -253.6973, -229.4968, -245.8848, -227.2995, -455.6626, -218.3579, -234.4712, -238.7131, -234.5627, -230.3208, -223.8816, -237.1872, -242.5278, -229.741, -242.2532, -233.6472, -243.1992, -240.8493, -244.2063, -233.281, -201.0544, -232.5181, -237.0041, -242.5278, -226.9639, -230.4734, -237.8281, 
0.0421, -441.5024, -241.7038, -256.2302, -246.6477, -238.7742, -228.3066, -234.0134, -240.3306, -239.0488, -236.3633, -240.7273, -448.2468, -215.6723, -232.3655, -247.3496, -231.9993, -234.0134, -219.5176, -236.7905, -242.1311, -228.8865, -244.5115, -241.3987, -236.5464, -235.5698, -244.664, -240.5747, -211.4304, -230.9006, -218.6326, -249.2417, -218.9072, -231.0837, -228.8559, 
0.04212, -455.0522, -240.9409, -234.2881, -236.3633, -236.9126, -244.7556, -236.2107, -222.5998, -235.7834, -249.9436, -232.2434, -447.3923, -199.2539, -230.1987, -234.6543, -226.4145, -240.9714, -227.7878, -235.936, -242.3752, -227.1775, -229.1611, -220.1889, -241.2766, -239.6286, -240.6052, -235.3867, -219.426, -237.2178, -229.3442, -234.5017, -223.3628, -234.5322, -229.5884, 
0.04214, -454.9912, -236.1802, -230.8701, -244.8472, -231.4499, -242.9245, -237.4009, -230.1377, -232.2434, -242.9245, -232.396, -464.4516, -202.5803, -229.1001, -229.9546, -237.0652, -239.5371, -233.4641, -232.7317, -237.7671, -236.9126, -250.0657, -226.7197, -233.22, -234.5627, -241.7038, -244.9692, -219.5786, -230.1072, -241.5207, -239.1098, -221.6843, -235.9665, -231.0837, 
0.04216, -455.2658, -229.039, -234.7458, -238.5605, -238.2859, -224.9802, -244.0232, -247.1665, -240.4526, -249.5774, -236.6684, -464.8484, -212.8952, -228.7644, -246.9529, -241.5513, -240.9714, -226.3535, -223.1797, -229.6799, -232.457, -237.8586, -240.9409, -233.3725, -238.2554, -233.3115, -237.2788, -215.3061, -235.4477, -240.6357, -235.5088, -219.6702, -242.3752, -230.748, 
0.04218, -453.4958, -229.6799, -241.7038, -238.7436, -237.8891, -239.3235, -228.093, -235.051, -245.9763, -235.6614, -238.9878, -442.6621, -210.3623, -217.4424, -236.4243, -242.9856, -232.9758, -230.7785, -234.7458, -242.833, -234.3796, -233.1894, -239.1709, -230.3818, -230.9311, -234.7458, -221.8979, -212.3459, -233.4031, -240.8799, -239.8118, -227.5132, -236.4243, -234.3186, 
0.0422, -459.2026, -234.5627, -245.5491, -235.2646, -237.1872, -226.0788, -233.3725, -231.1753, -234.2576, -237.5229, -237.2178, -449.9863, -207.7683, -227.3301, -245.7627, -242.8635, -231.9077, -224.9497, -236.0581, -250.0046, -248.7534, -222.9966, -236.5159, -237.8586, -241.2766, -241.4292, -225.3769, -218.1443, -234.5017, -244.2368, -247.4717, -225.1328, -230.4123, -233.281, 
0.04222, -445.5002, -232.1213, -225.1938, -231.1448, -238.2554, -223.2102, -230.6565, -251.3779, -241.7038, -235.3562, -227.0859, -447.2397, -212.9563, -226.5671, -237.2483, -234.6543, -240.2085, -232.8843, -220.6467, -243.3823, -236.6074, -228.4592, -233.7388, -242.9245, -234.7764, -229.6189, -243.6264, -229.6189, -246.0679, -241.0325, -239.9338, -211.0642, -237.1872, -241.5818, 
0.04224, -443.0283, -228.9475, -228.4592, -227.5742, -226.6587, -237.7671, -237.4314, -245.2134, -235.2036, -232.7317, -239.6286, -450.8103, -198.2163, -229.6494, -227.0554, -245.366, -228.5202, -234.6543, -239.4761, -241.2766, -232.457, -233.8608, -234.6848, -239.5676, -235.4783, -235.5393, -247.4106, -210.9116, -235.9971, -236.1191, -232.3655, -219.2429, -228.2761, -237.8891, 
0.04226, -460.1792, -243.6264, -238.9878, -230.8701, -220.7077, -230.7175, -237.3398, -231.6941, -228.8559, -246.6172, -239.4761, -445.8969, -209.3552, -236.4243, -227.1775, -242.8025, -241.8259, -236.3938, -234.4712, -245.427, -237.0347, -221.7453, -249.1501, -237.7671, -237.4619, -224.675, -235.936, -209.0195, -228.7339, -237.1567, -234.105, -236.0276, -240.0864, -241.8869, 
