Sweep Start (s), 80.06202, 80.22586, 80.3897, 80.55354, 80.71738, 80.88122, 81.04506, 81.2089, 81.37274, 81.53658, 81.70042, 81.86426, 82.0281, 82.19194, 82.35578, 82.51962, 82.68346, 82.8473, 83.01114, 83.17498, 83.33882, 83.50266, 83.6665, 83.83034, 83.99418, 84.15802, 84.32186, 84.4857, 84.64954, 84.81338, 84.97722, 85.14106, 85.3049, 85.46874, 85.63258, 85.79642, 85.96026, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, 
0.0004, -436.1774, -236.6229, -235.036, -204.7626, -228.5663, -233.8458, -219.9298, -217.6715, -227.8949, -226.0028, -227.3456, -192.525, -206.5021, -186.6962, -226.1249, -203.2977, -233.6017, -231.4655, -214.4672, -228.3832, -217.5189, -233.3881, -202.9621, -219.0448, -210.7135, -187.0929, -230.9162, -188.7409, -186.0553, -236.5924, -215.108, -223.653, -230.672, -208.3331, -220.235, -192.7997, -216.5424, 
0.00042, -423.5126, -231.0687, -211.2628, -195.1496, -231.7706, -230.0922, -214.7724, -218.2208, -222.6154, -229.2987, -226.4606, -177.724, -193.5016, -195.0885, -235.1886, -208.913, -226.2164, -235.4938, -218.465, -232.32, -225.5145, -219.8688, -211.5985, -218.5565, -225.6366, -188.4662, -227.8034, -201.6803, -197.5604, -241.2616, -213.7653, -233.5407, -226.1859, -219.0753, -229.1461, -198.7201, -215.108, 
0.00044, -434.9261, -224.6295, -225.2094, -200.0324, -224.1718, -218.2819, -220.4181, -221.2116, -214.6198, -219.9909, -221.8219, -181.6913, -198.8727, -206.8988, -212.7887, -208.2111, -237.4774, -229.8786, -222.1881, -206.5021, -235.0055, -222.2186, -195.6378, -224.1413, -213.2465, -206.2274, -205.6476, -203.4809, -211.3849, -236.806, -202.1686, -213.9484, -223.3173, -240.5902, -236.3788, -197.0111, -202.3822, 
0.00046, -433.736, -223.7445, -235.4022, -194.6002, -229.5429, -223.8971, -231.557, -232.2894, -218.465, -225.7892, -223.0731, -177.9987, -203.0536, -198.7811, -222.4017, -201.955, -245.0153, -224.8737, -227.2846, -223.2257, -226.9184, -235.6159, -203.5419, -221.7609, -201.3751, -190.5719, -227.132, -212.8192, -203.5419, -223.0426, -198.598, -201.7413, -230.7636, -227.6508, -221.2116, -207.5702, -213.0939, 
0.00048, -424.306, -229.4208, -232.3505, -197.7741, -230.8856, -225.6366, -235.4938, -228.4137, -235.1581, -238.0878, -227.4677, -180.6232, -194.997, -195.8209, -222.829, -197.1332, -236.1957, -220.4181, -230.3668, -236.1347, -224.1413, -227.6508, -198.8117, -228.841, -209.859, -193.8068, -227.4677, -210.3778, -204.1828, -216.1456, -196.6144, -209.5233, -234.3952, -226.4606, -237.8436, -198.8422, -217.6105, 
0.0005, -435.0177, -228.4442, -217.9767, -201.955, -233.7238, -222.2797, -230.672, -229.5123, -216.6339, -223.5309, -222.7374, -185.2619, -203.1146, -198.1403, -212.9413, -191.3349, -228.3527, -219.9909, -230.2142, -228.902, -232.1674, -220.8454, -194.112, -220.4486, -224.5685, -193.7152, -194.8139, -224.1107, -192.9523, -238.9118, -204.7626, -227.9559, -231.5875, -232.9608, -224.6906, -195.7904, -210.8966, 
0.00052, -436.391, -222.829, -210.4694, -198.2013, -234.0289, -223.8666, -235.921, -228.7799, -219.9298, -222.1576, -220.296, -199.5441, -198.8727, -191.1212, -225.0873, -197.9877, -220.3876, -225.2399, -232.442, -214.5587, -232.9913, -223.0426, -190.4804, -215.047, -224.3854, -193.6847, -205.7086, -231.0382, -186.7877, -226.5827, -202.5348, -235.3412, -223.5919, -220.9674, -224.2938, -193.0133, -209.3402, 
0.00054, -427.3578, -222.2186, -211.3239, -203.3283, -217.0917, -227.4066, -226.5216, -211.7511, -239.1254, -233.7238, -220.5402, -200.8869, -188.4967, -206.9293, -235.6159, -204.5184, -221.4862, -230.3974, -229.9396, -222.4628, -237.0807, -217.1832, -208.5468, -224.599, -213.9179, -202.1381, -190.4804, -221.181, -191.4569, -230.4889, -218.7702, -216.8781, -214.6198, -219.8688, -230.8856, -194.8139, -219.6246, 
0.00056, -437.0624, -222.2186, -199.6051, -204.1828, -234.2426, -225.2704, -219.8383, -231.3739, -224.9957, -212.453, -203.2672, -204.7931, -209.2182, -208.3637, -221.6388, -200.3375, -221.2116, -233.6017, -231.7401, -219.7162, -226.4301, -240.163, -209.1571, -222.7069, -214.3451, -203.0231, -181.7523, -228.1391, -192.2809, -226.5827, -203.9996, -215.5963, -229.3598, -216.7865, -232.0453, -190.3888, -222.5849, 
0.00058, -438.7714, -225.6366, -215.047, -209.6759, -227.6813, -226.9489, -216.756, -244.7711, -230.3668, -211.2934, -191.0907, -211.1713, -199.3915, -192.5556, -229.6649, -197.1332, -225.1788, -231.1298, -216.2067, -232.2284, -231.9538, -237.9657, -202.3517, -215.6574, -215.81, -197.4079, -200.0934, -201.8024, -194.8139, -235.8295, -203.0536, -232.1979, -228.2306, -228.2001, -231.0077, -208.7299, -214.1315, 
0.0006, -439.3512, -224.4769, -222.7069, -208.3637, -224.538, -229.848, -224.0802, -235.921, -221.2421, -234.4562, -205.7086, -194.0814, -202.3822, -194.6308, -214.4977, -200.4596, -233.205, -228.7799, -221.2116, -227.132, -227.2235, -222.7985, -193.9899, -237.8742, -224.6906, -198.2623, -188.4052, -204.4574, -201.3751, -231.7706, -216.2982, -231.6486, -217.1832, -235.7684, -229.1156, -210.8051, -219.411, 
0.00062, -427.0221, -204.9762, -230.1227, -221.6693, -226.6742, -222.89, -235.5853, -214.1925, -236.8366, -223.0731, -207.5702, -192.7997, -192.8607, -205.8612, -207.265, -209.5844, -234.3036, -234.7919, -228.7189, -224.3854, -234.3341, -201.3751, -190.1752, -232.5641, -213.1244, -204.9152, -198.476, -223.0426, -215.3522, -225.5145, -206.4716, -218.9533, -232.8082, -235.1886, -231.8927, -211.7816, -221.2726, 
0.00064, -436.8182, -197.0111, -219.0143, -246.358, -235.86, -233.3576, -227.132, -216.7255, -238.9118, -221.3336, -202.1991, -220.174, -197.6825, -204.8541, -210.6525, -213.6127, -224.9042, -216.2067, -226.308, -222.3712, -227.5592, -226.6437, -193.8068, -214.8334, -220.7538, -213.7348, -203.2367, -239.4916, -202.8095, -217.8546, -206.6547, -205.5866, -243.3978, -229.9701, -227.4982, -206.7462, -220.6012, 
0.00066, -440.1447, -195.5768, -231.0077, -226.0944, -227.8949, -216.9391, -223.775, -213.2465, -213.338, -212.2089, -201.4057, -213.277, -204.7016, -193.5932, -195.119, -200.5512, -218.6176, -218.0377, -221.6388, -224.66, -229.6344, -237.9047, -186.6046, -236.5619, -192.7997, -201.3141, -201.4362, -224.2328, -209.0045, -210.8356, -204.1217, -205.7086, -234.6088, -231.557, -225.8808, -203.9081, -220.9674, 
0.00068, -427.2052, -199.0253, -233.0524, -211.6901, -232.2894, -229.2682, -227.3151, -206.9904, -224.9652, -214.0094, -186.5436, -219.6857, -196.828, -183.797, -203.8165, -195.5768, -216.5729, -217.5495, -221.2116, -227.132, -219.9909, -219.1669, -198.8117, -236.1041, -205.9223, -193.9899, -192.0368, -224.9042, -192.6471, -214.3756, -203.0536, -203.2672, -225.6976, -222.9511, -231.7706, -210.2863, -209.0961, 
0.0007, -420.2167, -197.5299, -226.5827, -213.338, -216.5729, -223.4393, -237.4469, -224.8126, -221.6998, -223.8666, -208.089, -205.8917, -203.3893, -190.3278, -194.6613, -206.6547, -223.1037, -221.4557, -219.9298, -236.806, -217.8241, -223.7445, -196.9806, -228.9935, -205.9223, -198.4454, -203.0231, -220.8759, -192.0368, -223.5004, -186.6657, -209.8285, -228.6884, -229.0241, -243.3368, -217.0612, -206.2885, 
0.00072, -438.4357, -202.1381, -231.0382, -219.6857, -219.4721, -209.859, -233.5101, -218.1903, -217.1527, -216.1456, -208.6994, -204.0607, -202.016, -189.5954, -201.4362, -227.6203, -238.4235, -227.0404, -230.4279, -242.5739, -239.2475, -223.8056, -188.5578, -218.0072, -201.4972, -201.131, -206.1664, -228.2001, -190.6635, -222.4933, -199.0863, -203.8471, -235.4328, -219.5636, -229.2072, -214.986, -218.5871, 
0.00074, -430.5316, -204.1828, -228.2001, -216.5424, -239.339, -235.8905, -228.4747, -221.6998, -232.1979, -193.4406, -204.7626, -198.2623, -189.809, -212.1478, -213.6737, -221.2726, -229.1767, -218.3734, -224.3854, -219.8688, -235.1886, -228.4442, -199.9103, -212.6666, -218.8007, -198.7201, -185.4755, -229.2682, -178.5175, -219.2279, -194.0204, -213.5517, -220.5402, -211.2934, -233.7848, -208.4857, -218.5565, 
0.00076, -431.7828, -193.6237, -224.3549, -214.8639, -234.7919, -231.7401, -228.7799, -228.1085, -227.5592, -208.4247, -195.2716, -195.8515, -214.223, -201.8329, -202.1381, -219.6857, -224.9652, -231.0687, -221.0285, -216.4203, -226.1249, -222.7985, -186.5131, -227.8644, -213.7653, -199.7882, -192.0978, -216.5424, -201.4667, -230.1837, -207.9364, -224.1413, -216.1762, -211.9342, -225.6671, -192.6166, -223.9581, 
