Sweep Start (s), 146.1724, 146.3363, 146.5001, 
Time (s), Sweep #1, Sweep #2, Sweep #3, 
0.0076, -434.2548, -223.5919, -239.4306, 
0.00762, -439.0155, -211.4765, -225.1178, 
0.00764, -438.6188, -210.8051, -227.1625, 
0.00766, -453.0841, -214.5587, -226.4301, 
0.00768, -444.3256, -227.0709, -214.7113, 
0.0077, -441.9147, -237.4774, -221.3642, 
0.00772, -432.5763, -225.2094, -222.4017, 
0.00774, -439.1071, -238.0573, -220.9674, 
0.00776, -432.027, -223.8056, -214.6503, 
0.00778, -441.0602, -215.7184, -232.0148, 
0.0078, -449.1473, -207.2955, -234.1205, 
0.00782, -448.6896, -225.7892, -221.4862, 
0.00784, -447.9572, -222.1271, -221.7304, 
0.00786, -442.9218, -220.7538, -224.2633, 
0.00788, -435.567, -233.5712, -217.3969, 
0.0079, -441.7926, -225.8808, -227.9865, 
0.00792, -452.5348, -223.8361, -223.0731, 
0.00794, -446.1871, -217.5189, -223.4393, 
0.00796, -437.215, -219.6857, -222.2797, 
0.00798, -440.3583, -222.7069, -227.6813, 
0.008, -442.7386, -221.4862, -224.8432, 
0.00802, -440.3278, -242.0551, -219.3805, 
0.00804, -436.2994, -228.6579, -219.5026, 
0.00806, -440.755, -230.672, -223.775, 
0.00808, -439.9921, -227.2846, -224.7211, 
0.0081, -453.7555, -234.8834, -216.2372, 
0.00812, -440.2972, -222.3102, -228.2306, 
0.00814, -438.222, -228.4442, -231.8317, 
0.00816, -451.2531, -218.3429, -223.8666, 
0.00818, -451.6498, -213.1854, -220.6317, 
0.0082, -444.2645, -222.1271, -235.6159, 
0.00822, -444.2035, -223.8056, -233.7238, 
0.00824, -445.882, -223.1647, -220.9979, 
0.00826, -439.4733, -228.8104, -225.0263, 
0.00828, -441.3654, -236.9586, -226.9794, 
0.0083, -449.4525, -220.9674, -223.2562, 
0.00832, -447.2858, -231.6181, -217.7631, 
0.00834, -435.6891, -234.4257, -227.254, 
0.00836, -441.2738, -231.8012, -232.9303, 
0.00838, -448.7201, -232.6251, -242.6044, 
0.0084, -441.8536, -244.7406, -219.0143, 
0.00842, -453.3282, -230.1227, -210.8051, 
0.00844, -459.0045, -228.2001, -213.7653, 
0.00846, -433.2782, -232.4725, -210.4389, 
0.00848, -436.2994, -230.9772, -207.143, 
0.0085, -453.1757, -233.205, -210.6525, 
0.00852, -444.5392, -221.7914, -233.2355, 
0.00854, -449.8798, -216.3288, -227.3456, 
0.00856, -453.5724, -237.5385, -225.1483, 
0.00858, -442.403, -238.5761, -227.8644, 
0.0086, -436.6656, -230.3974, -224.7821, 
0.00862, -448.2623, -235.0971, -224.9652, 
0.00864, -449.6051, -230.0922, -228.9935, 
0.00866, -446.1261, -212.9108, -232.442, 
0.00868, -440.1752, -222.0966, -227.8949, 
0.0087, -442.1893, -209.798, -227.2846, 
0.00872, -447.1332, -225.1483, -225.2399, 
0.00874, -434.7125, -227.2846, -223.0731, 
0.00876, -438.7408, -228.5053, -234.7003, 
0.00878, -444.9054, -228.841, -230.4584, 
0.0088, -445.9735, -237.7521, -230.611, 
0.00882, -436.9708, -238.6676, -228.1696, 
0.00884, -437.1539, -238.393, -217.4274, 
0.00886, -449.1473, -233.2965, -224.9347, 
0.00888, -448.4454, -241.2311, -227.4371, 
0.0089, -442.0062, -238.2709, -224.8126, 
0.00892, -440.0226, -227.2235, -230.6415, 
0.00894, -437.4896, -241.7804, -229.5123, 
0.00896, -453.8165, -239.0033, -227.1015, 
0.00898, -429.0668, -226.6132, -228.1391, 
0.009, -426.7474, -216.6644, -222.1576, 
0.00902, -449.0253, -226.9184, -223.4699, 
0.00904, -450.8563, -232.5031, -223.8056, 
0.00906, -442.2198, -226.0639, -237.0502, 
0.00908, -443.5016, -237.4469, -231.6791, 
0.0091, -444.8138, -232.6557, -239.339, 
0.00912, -441.2128, -221.3947, -226.7047, 
0.00914, -443.4711, -221.944, -214.2536, 
0.00916, -439.3817, -236.684, -235.3717, 
0.00918, -445.1801, -237.5385, -229.4208, 
0.0092, -445.6683, -234.3952, -233.9069, 
0.00922, -445.7294, -224.9957, -237.7521, 
0.00924, -455.434, -227.9559, -217.0612, 
0.00926, -439.9921, -237.0502, -230.2448, 
0.00928, -440.7855, -224.0497, -236.7145, 
0.0093, -449.8492, -229.848, -233.327, 
0.00932, -445.5157, -230.3668, -238.2709, 
0.00934, -444.1425, -230.3974, -239.5221, 
0.00936, -443.9899, -217.1527, -220.5707, 
0.00938, -443.1049, -222.2797, -224.3549, 
0.0094, -439.1986, -238.9118, -230.5194, 
0.00942, -442.2198, -235.6159, -227.8339, 
0.00944, -453.0841, -239.7052, -232.1369, 
0.00946, -444.7223, -227.254, -228.8104, 
0.00948, -439.9005, -222.9511, -224.8126, 
0.0095, -440.694, -226.8268, -229.3903, 
0.00952, -443.9899, -225.423, -218.8617, 
0.00954, -435.9943, -233.9374, -215.3827, 
0.00956, -447.6215, -234.2426, -235.86, 
0.00958, -443.8983, -223.2257, -240.8649, 
0.0096, -435.8417, -231.2518, -241.2006, 
0.00962, -438.6188, -240.5597, -218.6176, 
0.00964, -438.7714, -215.1386, -225.3009, 
0.00966, -446.3397, -215.9625, -235.9821, 
0.00968, -440.2057, -222.2797, -222.6154, 
0.0097, -433.1866, -233.7238, -227.254, 
0.00972, -442.7081, -220.6317, -234.5172, 
0.00974, -447.0721, -225.3314, -227.8644, 
0.00976, -452.8705, -240.4376, -226.369, 
0.00978, -446.2482, -232.3505, -208.9435, 
0.0098, -447.4384, -237.9352, -208.913, 
0.00982, -444.4476, -224.7821, -229.2987, 
0.00984, -443.0438, -226.7658, -237.5079, 
0.00986, -443.0133, -228.4747, -237.3554, 
0.00988, -433.3698, -239.8578, -222.1881, 
0.0099, -429.8602, -229.2377, -212.2394, 
0.00992, -435.3839, -220.6622, -234.6393, 
0.00994, -439.3207, -219.9298, -233.1134, 
0.00996, -449.2999, -228.6884, -215.0775, 
0.00998, -441.1823, -240.5597, -221.059, 
0.01, -436.391, -228.902, -220.0824, 
0.01002, -443.0133, -225.8808, -231.3434, 
0.01004, -435.0482, -223.8666, -231.7096, 
0.01006, -433.1561, -230.1227, -225.6366, 
0.01008, -446.004, -239.0338, -216.6644, 
0.0101, -447.2247, -231.1908, -216.2677, 
0.01012, -442.0673, -224.3854, -225.6671, 
0.01014, -448.2013, -233.1745, -225.1483, 
0.01016, -445.2411, -220.1129, -234.2731, 
0.01018, -437.6422, -225.8502, -226.7352, 
0.0102, -435.9637, -231.1603, -217.8241, 
0.01022, -448.1403, -228.2306, -220.4791, 
0.01024, -464.6808, -217.7326, -228.6884, 
0.01026, -443.5321, -231.3739, -207.8754, 
0.01028, -436.5741, -243.0927, -221.2421, 
0.0103, -445.9735, -242.879, -237.3554, 
0.01032, -446.0956, -232.8693, -232.8998, 
0.01034, -443.41, -226.0639, -231.5265, 
0.01036, -452.016, -232.6862, -230.8551, 
0.01038, -452.6874, -227.6203, -221.944, 
0.0104, -442.3419, -227.7423, -227.3456, 
0.01042, -433.5834, -223.0426, -216.7865, 
0.01044, -436.9098, -225.0263, -224.9042, 
0.01046, -448.9032, -214.9555, -233.7543, 
0.01048, -443.3185, -217.9767, -235.0055, 
0.0105, -444.7833, -225.2399, -224.9347, 
0.01052, -445.3937, -242.7265, -222.6459, 
0.01054, -447.9572, -239.0338, -226.5216, 
0.01056, -443.8373, -219.5026, -229.2682, 
0.01058, -442.6471, -226.5521, -235.6464, 
0.0106, -438.7408, -229.8175, -236.9892, 
0.01062, -443.9899, -225.2399, -233.1745, 
0.01064, -453.6334, -226.8268, -241.3837, 
0.01066, -447.1027, -233.6322, -227.2235, 
0.01068, -443.1049, -220.9369, -232.3505, 
0.0107, -438.5577, -224.9957, -238.1183, 
0.01072, -436.391, -233.2965, -232.4115, 
0.01074, -449.0863, -232.32, -220.296, 
0.01076, -446.1261, -236.8366, -230.5499, 
0.01078, -439.5648, -234.3952, -223.653, 
0.0108, -446.8585, -239.4306, -229.9091, 
0.01082, -449.2694, -236.745, -229.4208, 
0.01084, -439.3207, -231.3739, -221.7914, 
0.01086, -445.1801, -236.7755, -233.6627, 
0.01088, -437.5201, -226.9489, -226.7963, 
0.0109, -445.1495, -222.5849, -221.6998, 
0.01092, -447.5909, -223.0731, -238.2709, 
0.01094, -442.7081, -225.1788, -237.4469, 
0.01096, -447.652, -205.5255, -226.4911, 
0.01098, -442.1283, -232.381, -228.3222, 
0.011, -436.3605, -231.3739, -227.254, 
0.01102, -432.2406, -229.3903, -231.3129, 
0.01104, -436.7267, -236.0736, -224.0192, 
0.01106, -446.4923, -235.7074, -224.1718, 
0.01108, -441.2738, -226.0333, -221.2726, 
0.0111, -445.1495, -223.3478, -223.1037, 
0.01112, -442.2809, -230.5194, -221.8524, 
0.01114, -455.4645, -222.5849, -241.7194, 
0.01116, -432.3322, -230.7636, -239.0949, 
0.01118, -436.7572, -231.8317, -232.0758, 
0.0112, -455.6476, -234.2731, -232.1063, 
