Sweep Start (s), 121.8568, 122.0207, 122.1845, 122.3483, 122.5122, 122.676, 122.8399, 123.0037, 123.1675, 123.3314, 123.4952, 123.6591, 123.8229, 123.9867, 124.1506, 124.3144, 124.4783, 124.6421, 124.8059, 124.9698, 125.1336, 125.2975, 125.4613, 125.6251, 125.789, 125.9528, 126.1167, 126.2805, 126.4443, 126.6082, 126.772, 126.9359, 127.0997, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, 
0.04672, -202.4127, -198.4454, -225.1178, -203.4198, -197.3163, -231.8317, -222.89, -200.9784, -200.8563, -214.0704, -205.3729, -185.0177, -195.0275, -220.174, -219.9909, -200.0934, -196.4008, -208.9435, -216.5424, -199.1474, -194.5392, -230.5194, -197.2247, -196.6449, -215.1996, -197.0111, -200.6122, -225.6976, -192.6776, -203.9081, -202.8095, -198.1098, -231.3739, 
0.04674, -203.725, -217.7936, -221.2726, -206.6852, -192.0368, -226.2775, -213.7042, -200.3681, -198.476, -200.0324, -218.526, -183.6444, -187.8253, -221.3336, -220.9369, -212.453, -185.2619, -206.0443, -220.8454, -200.3375, -211.0492, -228.6273, -205.2509, -202.1686, -220.8454, -191.6705, -203.3588, -228.2306, -203.6029, -205.7392, -206.0138, -192.6471, -231.5875, 
0.04676, -216.2067, -203.6029, -223.3478, -208.089, -192.464, -218.2819, -229.3903, -195.7294, -207.8754, -183.8275, -218.8007, -197.4994, -182.8815, -221.4862, -209.2792, -205.8002, -181.966, -200.2155, -217.5495, -186.0248, -210.622, -232.8082, -212.392, -206.6852, -236.7755, -203.3283, -196.6754, -224.6906, -189.7785, -212.2089, -199.6356, -190.2667, -235.86, 
0.04678, -199.6356, -186.6351, -228.1085, -211.2323, -188.8019, -219.3805, -227.4066, -195.9735, -214.986, -200.2765, -198.8422, -196.8585, -189.5648, -229.6954, -218.1903, -199.9103, -193.4406, -210.4083, -207.4176, -188.0084, -211.0187, -226.5521, -204.2133, -200.4901, -242.3297, -206.319, -186.6657, -220.5402, -204.1522, -225.4535, -203.9386, -186.9708, -219.411, 
0.0468, -194.6308, -188.4052, -226.2775, -197.2553, -186.2689, -221.8829, -223.9887, -207.6923, -207.9364, -203.0231, -196.6449, -196.2787, -205.1288, -236.0431, -218.2819, -197.8961, -198.7811, -217.7326, -204.7016, -180.8063, -207.2955, -215.108, -212.3004, -203.8165, -215.9625, -209.2182, -184.1937, -224.599, -198.5675, -225.362, -184.7125, -209.798, -202.016, 
0.04682, -196.3092, -207.5092, -225.1178, -211.3544, -188.2526, -215.7794, -220.3571, -207.1124, -194.4171, -193.7152, -205.556, -203.3588, -206.2579, -225.3314, -210.5304, -206.38, -205.2204, -205.2204, -225.1483, -210.683, -198.2013, -226.3385, -207.5702, -200.9784, -219.1364, -206.6852, -190.694, -220.3571, -205.6781, -223.3173, -189.3512, -210.1947, -209.9506, 
0.04684, -193.0133, -211.1408, -203.5419, -196.8585, -205.9528, -230.5805, -225.362, -188.2831, -204.4879, -209.6759, -211.2018, -202.0465, -184.1022, -217.3053, -213.1549, -201.07, -221.8524, -205.8612, -222.7985, -222.7985, -206.9904, -230.8551, -200.7648, -203.3893, -232.442, -207.9669, -194.1425, -222.3102, -217.1832, -218.8007, -206.2885, -205.434, -217.4884, 
0.04686, -201.8024, -203.664, -220.174, -187.9474, -200.8563, -234.09, -232.5031, -195.5768, -213.9484, -200.8563, -206.7767, -194.234, -194.997, -222.0966, -223.4393, -218.3429, -206.4411, -206.38, -221.12, -205.2814, -204.61, -230.672, -184.2853, -213.1549, -229.9701, -202.5348, -200.2155, -238.7897, -212.7887, -222.4628, -202.1076, -198.0792, -189.6259, 
0.04688, -206.1969, -203.8471, -231.2824, -199.3305, -198.5065, -218.0988, -219.5636, -202.6569, -210.1642, -199.5136, -196.7975, -210.3778, -203.0841, -218.7091, -215.5963, -207.9975, -203.1452, -202.9621, -217.5189, -209.5538, -198.9032, -218.2819, -196.7059, -212.2394, -235.4633, -205.3119, -192.0978, -221.6998, -196.4618, -227.8034, -209.4928, -197.2247, -192.2199, 
0.0469, -210.5609, -207.3871, -237.3554, -204.9457, -212.1478, -233.1439, -225.4535, -200.6732, -196.5534, -206.7767, -186.5741, -203.3283, -210.2863, -217.2138, -215.3217, -195.058, -203.6334, -200.1544, -209.3402, -204.3048, -204.0912, -230.7941, -189.5343, -209.1876, -225.0873, -207.5092, -183.6139, -210.1947, -217.9767, -231.8012, -203.2062, -203.2367, -209.5844, 
0.04692, -201.8939, -209.2487, -231.4044, -205.9833, -205.7392, -225.484, -217.2443, -198.2318, -207.3261, -197.4384, -206.4411, -195.119, -202.1381, -226.5216, -216.1456, -199.6356, -202.4738, -191.0297, -217.7631, -196.1261, -213.7653, -220.296, -191.3654, -219.411, -210.2252, -203.6029, -193.0133, -219.289, -202.9315, -234.3341, -210.8051, -188.7103, -206.4105, 
0.04694, -193.7457, -199.483, -207.9059, -210.5914, -207.1124, -223.3173, -223.4088, -200.3986, -208.3331, -194.3866, -197.9267, -204.0302, -209.6149, -216.6034, -211.4459, -203.786, -194.173, -184.9567, -237.8131, -189.2291, -214.7724, -218.5565, -199.6051, -226.247, -196.5228, -210.7746, -201.07, -228.1085, -203.1757, -221.8524, -196.6754, -203.9081, -198.6591, 
0.04696, -193.7152, -200.5512, -218.3429, -201.1615, -198.3234, -213.0634, -230.9467, -216.4203, -195.6073, -203.2367, -195.943, -209.2182, -204.3048, -217.9767, -218.1598, -213.7653, -172.0477, -208.15, -241.3532, -205.2814, -213.9179, -227.5287, -200.185, -206.1054, -200.0018, -204.8847, -202.901, -232.6557, -204.6405, -222.0661, -197.3163, -201.1615, -203.2977, 
0.04698, -206.8073, -207.265, -230.0922, -199.8798, -182.2711, -226.7658, -232.8388, -220.5402, -193.349, -201.7719, -210.1642, -203.4198, -195.4547, -236.9586, -211.9953, -209.5538, -190.8161, -222.005, -221.944, -208.2721, -211.3849, -230.1227, -196.9806, -191.5485, -200.8869, -207.2345, -209.2792, -228.6273, -195.2411, -237.0807, -190.5109, -208.4247, -203.6334, 
0.047, -223.1952, -213.7653, -228.7189, -208.5163, -195.3021, -233.5101, -223.1037, -214.223, -189.2902, -203.5419, -205.2204, -192.3419, -203.5419, -234.7614, -214.0704, -196.5839, -199.2389, -209.737, -217.7631, -207.0819, -203.664, -234.2731, -218.3124, -194.6918, -207.4481, -193.2575, -209.0045, -229.2682, -195.882, -220.2045, -193.6542, -200.7648, -198.598, 
0.04702, -216.0236, -211.2628, -222.2492, -204.7321, -202.901, -229.9091, -222.4323, -223.8971, -179.5551, -208.5468, -206.8073, -210.1947, -197.5299, -215.0775, -220.5097, -203.1146, -190.5109, -193.5626, -223.2257, -201.5277, -204.2133, -227.5897, -218.7091, -191.579, -189.5038, -196.5228, -215.5353, -222.9511, -208.5773, -220.9979, -190.8771, -209.2487, -195.4242, 
0.04704, -215.2912, -198.7506, -220.6928, -186.7877, -203.4809, -217.702, -225.5756, -240.987, -190.9381, -212.4225, -210.2558, -194.9054, -182.3627, -227.6508, -218.2819, -208.4552, -190.1142, -211.9647, -232.3505, -210.4083, -203.8165, -211.2323, -205.1898, -195.9735, -195.9125, -205.6171, -190.1752, -228.1696, -181.0199, -233.4491, -199.1779, -204.0912, -198.3539, 
0.04706, -222.7374, -183.7055, -216.3898, -200.5206, -207.2345, -216.5119, -222.8595, -227.6508, -191.0907, -194.9054, -204.3048, -189.1986, -192.403, -235.1886, -209.9506, -219.7772, -200.5817, -199.9408, -223.0731, -199.6662, -201.131, -220.0214, -199.5441, -199.2694, -205.3729, -206.319, -196.767, -228.963, -194.2035, -230.8551, -201.8329, -217.1222, -190.3583, 
0.04708, -227.254, -189.3207, -222.829, -202.016, -197.7741, -224.6906, -231.1298, -232.3505, -186.0858, -202.2296, -189.809, -190.6024, -202.2296, -220.6928, -210.0421, -200.7648, -212.2089, -195.3327, -215.9625, -194.4476, -194.3866, -221.6083, -196.8891, -205.3119, -203.6029, -206.8988, -210.4083, -239.5831, -220.6317, -225.3925, -201.4667, -216.4508, -215.9625, 
0.0471, -224.7821, -183.2477, -215.9015, -207.0514, -199.3915, -226.8573, -216.6034, -224.4159, -195.3327, -200.0629, -207.6312, -196.8891, -194.2035, -215.81, -224.2633, -196.767, -203.1146, -188.4967, -225.1788, -201.2531, -190.2362, -215.047, -203.786, -202.2296, -216.2982, -206.1359, -206.3495, -234.4867, -199.8798, -207.4481, -195.6989, -200.3681, -209.9506, 
0.04712, -229.2072, -201.3141, -222.0355, -210.8966, -207.3261, -226.8573, -222.6154, -224.1107, -209.4623, -194.5392, -215.932, -200.7343, -194.6308, -208.2721, -212.9413, -195.6378, -208.3331, -211.3544, -204.7321, -194.5392, -197.3163, -218.4345, -211.6901, -207.3566, -200.246, -199.7882, -199.2694, -229.2987, -197.8961, -216.0846, -202.8705, -205.5255, -178.5175, 
0.04714, -231.1298, -212.3309, -224.1718, -204.2438, -217.8546, -219.9909, -217.1527, -216.6644, -207.5092, -211.4154, -202.901, -215.2301, -203.9996, -211.2934, -216.0541, -203.5419, -209.1571, -200.0324, -201.0394, -199.5746, -189.8395, -220.0214, -202.9926, -201.0089, -209.035, -206.38, -207.4481, -223.6225, -198.3844, -217.3053, -202.6264, -205.2509, -194.2645, 
0.04716, -234.0595, -203.2367, -222.3102, -189.2902, -211.0797, -220.7538, -220.8454, -214.7113, -206.5936, -206.0138, -191.3043, -205.6171, -202.3822, -216.6644, -214.5892, -203.9996, -196.9501, -195.2106, -206.1359, -198.6591, -195.7599, -212.4225, -198.9642, -186.8793, -211.8121, -206.9599, -210.2558, -225.0568, -203.3893, -238.6981, -190.694, -208.3637, -196.2482, 
0.04718, -219.35, -205.434, -222.829, -185.9638, -200.8258, -221.12, -229.9396, -232.8082, -196.4008, -208.974, -199.5441, -193.5626, -204.6405, -218.3124, -219.7467, -207.6007, -191.9757, -189.7174, -207.6007, -188.924, -194.2035, -237.4774, -190.1447, -192.464, -204.1522, -202.9315, -203.0231, -223.5309, -224.599, -226.8573, -192.5556, -207.8143, -184.4379, 
0.0472, -221.6388, -208.028, -226.6437, -199.5746, -205.3119, -232.6251, -226.2164, -223.5309, -206.4105, -198.2013, -200.1544, -194.6308, -204.8847, -237.0197, -212.7277, -215.5353, -206.8073, -184.0106, -195.1496, -201.4667, -199.2389, -236.6229, -190.1447, -211.8121, -193.0133, -188.8934, -203.6945, -230.4584, -218.526, -226.5521, -206.0443, -197.4384, -191.7316, 
0.04722, -226.9794, -200.2765, -229.2377, -199.9103, -207.3566, -223.4088, -216.9391, -227.1015, -207.265, -204.7321, -187.8864, -187.5507, -207.8449, -242.9401, -205.495, -207.9669, -201.1005, -180.8978, -190.6329, -195.4242, -196.767, -219.4415, -199.9408, -212.8497, -198.6286, -197.1637, -208.15, -223.2868, -238.7897, -232.0148, -210.1032, -193.1354, -198.8422, 
0.04724, -227.6203, -188.0695, -208.5468, -204.5184, -201.7413, -217.1527, -210.0116, -214.1315, -216.0541, -210.7135, -183.2172, -195.2716, -204.3048, -227.8034, -214.7724, -212.6666, -193.0744, -193.0744, -201.6803, -201.07, -200.0324, -218.0072, -200.6732, -204.1828, -210.8356, -201.8024, -203.725, -219.4721, -228.2611, -226.4606, -206.2885, -185.7807, -192.7387, 
0.04726, -221.5778, -191.3349, -220.1129, -206.3495, -203.9996, -217.7326, -227.4982, -217.0307, -204.2743, -205.9223, -189.1376, -195.0275, -205.7086, -218.4955, -215.8405, -211.4154, -196.2177, -193.8678, -198.8422, -192.3419, -199.8493, -224.3244, -204.8236, -196.4313, -197.2858, -201.5277, -215.9931, -228.3222, -217.9157, -221.0285, -200.0018, -211.3849, -201.07, 
0.04728, -230.8246, -205.6476, -227.6203, -189.3512, -199.6967, -226.1859, -228.5358, -226.3385, -207.265, -200.185, -205.434, -193.9899, -201.5277, -231.3434, -207.7228, -198.1098, -209.035, -185.5365, -191.4264, -199.5746, -202.8095, -236.3788, -195.119, -204.0912, -196.828, -199.2694, -203.8471, -224.4464, -225.0263, -229.4513, -211.5985, -200.8563, -202.2907, 
0.0473, -218.8007, -197.9877, -225.7587, -211.7206, -197.4689, -226.4301, -221.2726, -232.442, -203.9386, -204.3353, -195.0275, -189.4428, -197.7435, -230.1837, -208.4552, -198.0182, -215.2301, -186.2995, -197.4079, -198.1098, -204.9152, -214.6198, -192.403, -208.028, -197.1942, -205.7086, -199.2389, -235.0055, -231.7401, -227.7118, -231.0077, -197.4689, -214.8639, 
0.04732, -221.6998, -203.8776, -228.6273, -204.61, -199.5441, -217.641, -231.6486, -243.2758, -201.7719, -199.3305, -198.6286, -196.5839, -197.9267, -220.1434, -233.2355, -205.8612, -203.8165, -195.6684, -203.2367, -198.9337, -201.2225, -220.2655, -196.6144, -204.671, -206.4716, -213.7348, -203.5724, -221.2421, -224.7211, -227.0709, -217.702, -204.5184, -191.3043, 
0.04734, -214.986, -195.943, -216.695, -204.1828, -191.0297, -223.9887, -231.1298, -220.9064, -204.4574, -190.3888, -201.3446, -188.0695, -205.495, -222.005, -223.3478, -206.8073, -181.0504, -192.5556, -197.3468, -201.5582, -198.9337, -239.2475, -214.5892, -208.3637, -204.8847, -208.1806, -205.7697, -213.8263, -218.9533, -220.1129, -216.4813, -199.9408, -189.1681, 
0.04736, -205.2814, -197.0416, -209.9811, -198.0792, -195.8209, -227.6203, -224.9347, -210.2558, -199.2999, -196.5839, -212.6972, -188.3746, -200.7038, -220.0519, -216.4813, -209.1571, -194.9664, -187.0929, -192.4945, -199.3915, -207.4176, -216.9391, -214.7418, -189.7174, -194.7223, -198.7201, -198.9032, -226.5827, -233.3576, -220.9979, -209.6759, -197.1637, -204.671, 
0.04738, -203.8165, -199.6967, -212.9718, -202.2907, -209.7675, -226.7963, -220.5402, -223.1647, -200.3986, -209.8895, -201.4667, -191.9757, -205.3729, -230.4889, -219.3195, -194.173, -203.1146, -183.858, -184.1327, -201.131, -201.9245, -216.4508, -198.2623, -200.2155, -212.453, -192.7081, -195.0885, -223.2257, -224.2938, -224.6906, -200.9174, -195.9125, -205.1898, 
0.0474, -221.1505, -203.0841, -228.1391, -210.9577, -207.3566, -226.5216, -218.0072, -229.1767, -201.9245, -200.1544, -195.5463, -207.6923, -202.5043, -238.7287, -215.871, -182.2711, -186.7267, -201.07, -202.4433, -204.7321, -212.8497, -232.32, -197.2247, -196.4008, -204.1217, -207.7533, -195.2716, -227.3761, -226.7963, -234.3646, -193.5016, -200.6732, -218.4345, 
0.04742, -231.7401, -199.6051, -221.7304, -205.5866, -199.1474, -228.902, -225.7587, -216.9086, -208.2416, -201.955, -202.8705, -209.6759, -204.2438, -231.1298, -215.1691, -211.0187, -197.4994, -198.1098, -202.1076, -207.3261, -210.0116, -231.7706, -207.4481, -203.1452, -198.7811, -193.6847, -199.9408, -232.0453, -220.3876, -224.1413, -197.1332, -207.7533, -207.0514, 
0.04744, -210.8356, -187.9474, -228.841, -201.0394, -205.5255, -223.1342, -236.0126, -225.2094, -212.9718, -207.143, -211.629, -197.3773, -205.3729, -225.3009, -221.3031, -215.047, -203.9386, -183.3698, -209.1266, -209.859, -195.6684, -231.1603, -210.0726, -197.4079, -210.9271, -195.4852, -209.4623, -211.2323, -227.6813, -215.0165, -193.0133, -197.8351, -195.2716, 
0.04746, -205.8307, -197.8961, -232.1674, -194.6613, -201.9245, -213.5211, -228.078, -234.7309, -187.3065, -207.1124, -203.4809, -191.64, -201.4362, -228.1085, -206.9293, -209.8895, -192.464, -188.9545, -194.9664, -206.8073, -191.0602, -230.5499, -200.2765, -205.2509, -199.7272, -199.2084, -214.4977, -229.848, -219.1364, -218.5871, -191.1517, -197.591, -201.0394, 
0.04748, -211.4765, -194.8749, -225.4535, -203.4198, -208.6383, -216.4508, -224.5685, -218.7091, -198.3844, -200.9479, -214.0094, -209.5538, -203.8471, -224.6906, -207.4787, -210.5609, -199.0863, -204.2743, -197.3773, -195.6989, -192.7692, -228.078, -200.8563, -209.2182, -216.7255, -206.5936, -194.6613, -224.3549, -216.9391, -223.5004, -188.5883, -197.8351, -210.8356, 
0.0475, -210.744, -209.9201, -219.9909, -200.7038, -197.8961, -224.9957, -231.8622, -228.6273, -189.9005, -198.6896, -216.2067, -211.568, -204.2743, -223.8056, -210.1947, -198.1098, -211.3239, -195.119, -196.9501, -197.9572, -209.5233, -217.1222, -211.1713, -206.6547, -201.2836, -198.6286, -191.64, -214.6198, -224.9347, -227.3456, -191.6705, -208.2721, -207.9364, 
0.04752, -203.725, -197.1332, -226.7658, -205.2814, -199.5136, -225.7282, -227.7423, -225.484, -198.2929, -208.6994, -201.131, -198.5675, -200.5206, -236.1347, -220.6622, -195.4852, -196.9806, -201.4972, -196.5839, -197.0416, -202.016, -224.4159, -206.6852, -196.828, -189.7785, -207.265, -207.2955, -207.3871, -231.2213, -224.2633, -203.6334, -199.8798, -200.307, 
0.04754, -202.9926, -195.943, -233.3576, -209.1266, -209.859, -230.5499, -208.7909, -218.5565, -202.1076, -210.9577, -198.9337, -206.2274, -198.598, -228.963, -215.1996, -196.6144, -181.0809, -191.0602, -202.84, -192.1893, -196.3703, -234.151, -208.5163, -188.6493, -194.8139, -215.0775, -210.5304, -222.1881, -226.2164, -222.6459, -192.6776, -196.5534, -206.6547, 
0.04756, -200.4596, -206.6852, -215.4743, -215.4132, -212.0868, -220.9064, -221.6388, -220.5402, -195.2106, -191.8537, -214.8334, -216.2982, -203.0841, -216.5424, -211.4459, -197.2553, -193.8678, -186.2689, -203.3893, -200.9174, -213.0634, -221.9745, -190.8771, -174.1535, -207.6618, -198.6591, -206.38, -221.7609, -231.6791, -220.1434, -187.3676, -205.8307, -211.629, 
0.04758, -186.9098, -204.2438, -217.0001, -200.307, -194.0204, -221.7304, -233.1745, -230.0311, -196.3703, -185.0788, -220.0214, -197.652, -210.2558, -223.4393, -203.3893, -204.8541, -202.7179, -182.2406, -196.4008, -206.1359, -210.3168, -229.0546, -196.6144, -188.6493, -204.0607, -203.9386, -199.2084, -213.5822, -244.4354, -228.6579, -196.8891, -206.0443, -215.7794, 
0.0476, -187.215, -210.0421, -234.9445, -197.3163, -199.6051, -219.6857, -231.9232, -232.9303, -209.8285, -194.4782, -214.223, -197.4079, -213.1549, -215.5353, -203.0536, -205.5255, -192.3419, -196.2177, -207.7228, -196.5839, -203.2062, -211.9037, -215.81, -213.338, -196.6754, -204.2133, -216.1762, -227.4677, -221.7914, -231.0077, -201.7413, -203.0536, -199.2694, 
0.04762, -211.1713, -218.4345, -221.9745, -201.6498, -205.8612, -223.9276, -218.2208, -225.6061, -204.0607, -189.7479, -196.7059, -209.1266, -212.453, -215.932, -214.1315, -204.3048, -197.3163, -201.3141, -199.483, -205.5255, -197.4994, -222.5849, -193.0744, -205.3119, -212.7277, -204.3659, -201.4362, -233.7238, -215.6879, -228.841, -207.2955, -218.2819, -181.0809, 
0.04764, -212.2394, -203.4198, -224.5075, -203.1452, -197.591, -226.308, -211.2018, -220.3266, -201.3446, -194.8749, -202.2907, -215.3522, -193.3795, -220.174, -217.1527, -207.3566, -200.3375, -198.598, -213.1244, -216.8475, -206.2274, -234.0289, -207.9669, -197.3773, -205.0678, -200.7648, -205.1288, -230.5805, -221.5473, -226.0028, -200.0934, -214.5587, -194.6918, 
0.04766, -223.0731, -190.9381, -231.6181, -203.786, -192.0673, -222.2186, -230.1227, -219.0143, -211.9647, -203.2977, -212.0563, -213.9179, -190.6329, -225.2399, -211.2628, -202.3212, -199.6051, -188.5883, -211.5985, -200.6732, -207.265, -227.4066, -205.9223, -193.9594, -199.1168, -203.2367, -212.6666, -229.0546, -221.3642, -221.7609, -204.671, -199.7882, -197.591, 
0.04768, -229.1767, -187.0929, -223.1647, -207.2955, -207.6618, -215.7184, -235.3412, -213.8568, -204.4269, -195.6989, -209.1571, -198.7506, -214.0094, -211.6596, -206.6242, -193.1354, -207.6312, -199.5136, -195.1801, -204.3048, -200.8258, -224.5685, -203.664, -209.0656, -207.265, -215.5353, -207.5397, -228.2916, -231.3434, -217.8241, -210.2863, -203.9996, -190.1142, 
0.0477, -238.8507, -216.4508, -221.8219, -194.1425, -207.8143, -206.319, -228.5663, -215.871, -195.8209, -197.8961, -211.2628, -197.3163, -198.6591, -211.3239, -173.6041, -203.1146, -198.9642, -194.2951, -201.4972, -197.1027, -204.5795, -230.8246, -209.5844, -208.5773, -212.6361, -222.8595, -208.3026, -224.3549, -216.817, -220.296, -212.8803, -204.9152, -195.2106, 
0.04772, -222.89, -203.7555, -224.599, -203.7555, -195.3937, -220.5097, -224.9042, -226.8268, -196.6754, -196.9196, -198.537, -207.0819, -184.7431, -221.5778, -177.1747, -214.5282, -190.5109, -190.8771, -204.9762, -201.9855, -205.4035, -233.4186, -196.1871, -197.2553, -200.6122, -240.0104, -211.2934, -221.8829, -235.4633, -224.7516, -196.1566, -184.0106, -210.8661, 
0.04774, -218.2819, -204.671, -218.9838, -222.7985, -201.3446, -225.423, -227.2235, -224.1107, -202.9926, -197.7741, -205.5255, -205.5866, -203.664, -232.8388, -209.9811, -206.8378, -183.4003, -212.2394, -198.0792, -206.8683, -209.3097, -229.848, -181.4777, -207.8449, -200.307, -224.9347, -212.7582, -231.9232, -228.1391, -225.9113, -192.8607, -183.3392, -202.2601, 
0.04776, -221.12, -204.549, -220.9674, -223.4699, -202.5653, -231.435, -206.2579, -208.2416, -207.204, -200.8869, -209.4623, -206.4411, -194.9359, -227.8034, -209.859, -206.8378, -192.7997, -202.1991, -203.9691, -201.3446, -200.2155, -230.1227, -189.6564, -205.0983, -198.6591, -224.3244, -200.246, -224.0192, -216.3898, -232.381, -205.6476, -205.434, -196.4618, 
0.04778, -214.1925, -214.6808, -222.1576, -191.7316, -202.6874, -225.0263, -214.6198, -210.683, -202.1686, -201.6803, -208.089, -202.5348, -201.4972, -226.1859, -215.6879, -192.403, -198.598, -192.525, -206.38, -205.0983, -191.9757, -229.6039, -197.7435, -198.9337, -200.3681, -219.2584, -201.4362, -223.653, -219.1364, -214.986, -212.9718, -213.0023, -197.5299, 
0.0478, -233.9374, -201.6193, -217.1222, -182.2406, -193.5016, -207.6312, -230.3668, -197.8656, -202.2907, -190.3888, -216.4813, -219.4415, -200.8258, -216.817, -219.2584, -193.0133, -190.4193, -197.713, -210.683, -194.234, -200.5512, -219.2584, -205.2814, -199.5746, -198.1098, -216.5729, -199.422, -227.1625, -233.6933, -213.8263, -206.8073, -209.9201, -193.41, 
0.04782, -235.1581, -201.9245, -219.0143, -190.9381, -197.1027, -219.2279, -233.8458, -198.3234, -208.4552, -203.0231, -212.0563, -205.556, -208.9435, -229.6039, -217.8851, -193.41, -198.5675, -205.3119, -199.2694, -216.695, -197.4079, -213.8263, -204.2743, -206.7462, -193.8983, -232.9608, -194.9054, -222.768, -229.8786, -218.3124, -208.0585, -195.2716, -192.0368, 
0.04784, -227.8339, -204.0912, -211.568, -191.2738, -192.7387, -211.2934, -227.4982, -207.0209, -190.5719, -212.9718, -201.192, -198.476, -207.6007, -218.8007, -203.786, -194.3561, -205.9223, -191.7621, -215.6574, -204.3048, -208.028, -216.3288, -203.786, -205.1898, -191.7926, -228.8104, -209.7064, -232.2589, -223.9276, -226.0028, -208.0585, -188.5883, -199.8187, 
0.04786, -211.507, -196.9501, -216.6034, -185.6586, -205.495, -185.1703, -223.5614, -216.6034, -203.6334, -210.622, -203.9691, -206.8988, -197.3773, -220.6622, -206.1359, -205.9528, -207.9059, -183.5224, -230.4584, -201.5277, -205.2814, -217.6715, -201.4362, -204.9152, -201.7413, -222.3712, -202.1686, -228.4747, -223.714, -214.8639, -207.2345, -205.0983, -205.0372, 
0.04788, -205.495, -196.3092, -218.7091, -186.9708, -218.7396, -195.3021, -225.8808, -217.0307, -193.9899, -198.7506, -195.0885, -215.5658, -198.2013, -229.4818, -210.8661, -214.8944, -197.9267, -220.9064, -214.7418, -207.265, -212.9413, -215.5353, -215.5048, -206.3495, -207.8143, -226.9184, -195.1496, -225.7282, -239.7357, -219.6246, -203.0536, -196.3397, -194.8749, 
0.0479, -202.0465, -209.1266, -226.1249, -194.2951, -207.8754, -208.4857, -214.3146, -195.3021, -193.1354, -202.4738, -186.5436, -216.8475, -208.028, -231.2213, -208.9435, -202.9621, -200.2155, -225.2094, -211.6901, -200.5817, -218.465, -218.4039, -212.6361, -196.4923, -207.1735, -234.3952, -210.3473, -223.3173, -222.6154, -212.3004, -208.2721, -190.7245, -191.4264, 
0.04792, -207.1735, -203.9691, -220.6012, -190.2973, -211.4154, -216.6339, -232.1369, -181.966, -203.3588, -191.1212, -195.6378, -204.0912, -209.0045, -220.6012, -211.2934, -187.9169, -205.3424, -205.2814, -214.162, -203.8165, -199.6051, -206.3495, -186.33, -192.0978, -215.1996, -224.0192, -208.3637, -225.6366, -219.1669, -222.5238, -215.0775, -217.9157, -217.1527, 
0.04794, -196.7975, -199.6051, -217.3358, -194.6613, -203.725, -199.3915, -226.1249, -201.8634, -212.5141, -194.0814, -198.2318, -196.6754, -196.7365, -211.9953, -206.7767, -192.7692, -203.4809, -198.2623, -226.3996, -206.8683, -202.1686, -196.7365, -191.2738, -196.004, -213.0939, -204.9457, -208.028, -215.4437, -227.0404, -229.9701, -204.2133, -211.9342, -209.0045, 
0.04796, -214.4367, -220.4181, -228.7799, -210.4999, -203.664, -192.3725, -222.5543, -206.3495, -186.2079, -196.9501, -194.1425, -193.5626, -192.1283, -209.035, -216.5424, -202.1076, -194.8749, -180.7758, -238.3624, -210.4389, -207.0514, -211.9342, -204.1217, -205.4035, -186.7267, -219.2584, -199.8798, -217.1527, -221.944, -229.2682, -199.7272, -209.9201, -195.2716, 
0.04798, -213.6737, -219.7467, -234.3036, -208.5163, -204.0607, -211.2934, -218.6176, -203.3283, -201.07, -199.7272, -196.1871, -193.1659, -187.5812, -221.3947, -219.3805, -200.307, -223.4699, -190.0531, -232.8388, -209.9506, -201.6193, -211.3849, -205.5866, -195.0885, -190.6329, -222.1271, -205.495, -227.6508, -227.8034, -226.2775, -201.4972, -219.6552, -202.4433, 
0.048, -185.5365, -210.2252, -223.3173, -209.5538, -208.8825, -196.6754, -220.8759, -213.3991, -201.6803, -194.112, -213.2465, -200.7648, -193.8373, -225.9418, -209.1571, -191.0602, -217.6105, -202.016, -228.5358, -208.974, -198.8422, -188.7714, -201.3751, -206.2885, -192.1893, -219.8688, -204.2743, -225.4535, -220.6622, -226.247, -212.3004, -214.4367, -209.3707, 
0.04802, -195.6684, -189.5648, -217.1527, -205.8917, -210.9577, -210.1947, -224.66, -202.1076, -191.579, -194.6613, -205.9833, -188.0084, -199.2694, -232.1674, -215.4132, -193.0744, -211.0187, -201.3141, -227.5897, -199.5136, -192.7692, -196.5228, -209.4623, -219.411, -204.2133, -222.9511, -208.3026, -231.3739, -211.0492, -218.7091, -207.204, -213.6127, -204.0607, 
0.04804, -207.2955, -193.1354, -227.7728, -192.3419, -214.2536, -221.5167, -231.2824, -207.0819, -190.1752, -211.9037, -192.1283, -198.476, -198.9642, -221.9745, -218.2819, -204.5795, -203.2977, -206.1054, -224.66, -201.4057, -210.4083, -199.2084, -216.5424, -200.3986, -208.1806, -214.8029, -205.0983, -218.0988, -220.174, -219.5331, -203.5419, -212.6972, -211.9037, 
